proteinID,all_MT,unique_MT
G5AR86,2143,1466
G5AR88,14491,9893
G5AR89,4339,2923
G5AR92,4870,3359
G5AR93,3646,2426
G5AR95,8254,5662
G5AR97,910,621
G5AR98,2710,1841
G5AR99,2710,1846
G5ARA0,6526,4396
G5ARA1,7093,4799
G5ARA2,4213,2851
G5ARA3,1918,1295
G5ARA4,1135,771
G5ARA5,5923,3992
G5ARA6,1684,1138
G5ARA7,8731,5937
G5ARA9,5626,3825
G5ARB0,2215,1538
G5ARB1,3826,2600
G5ARB2,19216,13158
G5ARB3,5149,3468
G5ARB4,3583,2461
G5ARB5,26380,18193
G5ARB7,3736,2559
G5ARB8,1396,974
G5ARB9,12016,8212
G5ARC0,2350,1615
G5ARC1,2962,1990
G5ARC3,4600,3181
G5ARC4,3925,2729
G5ARC5,1792,1226
G5ARC6,11368,7800
G5ARC7,3979,2748
G5ARC8,12592,8669
G5ARC9,1612,1136
G5ARD0,1468,1005
G5ARD2,2062,1416
G5ARD5,1792,1251
G5ARD7,6094,4159
G5ARD8,10036,6989
G5ARE1,3178,2208
G5ARE5,4609,3159
G5ARE8,4294,2952
G5ARF0,4735,3258
G5ARF1,4015,2792
G5ARF2,6499,4447
G5ARF9,1207,822
G5ARG2,3412,2279
G5ARG6,5590,3909
G5ARG7,5653,3872
G5ARG9,2377,1625
G5ARI0,2872,1966
G5ARI1,3106,2139
G5ARI9,8101,5659
G5ARJ0,15481,10564
G5ARJ4,4987,3417
G5ARJ7,6571,4530
G5ARJ8,9532,6568
G5ARK0,5221,3620
G5ARK1,2710,1866
G5ARK3,4303,2976
G5ARK4,2008,1395
G5ARK5,2764,1910
G5ARL4,3889,2674
G5ARL5,1963,1344
G5ARL7,1405,958
G5ARL8,13330,9236
G5ARM1,14383,9872
G5ARM2,3718,2564
G5ARM3,6535,4525
G5ARM4,9370,6457
G5ARM7,1702,1149
G5ARM8,5536,3816
G5ARM9,4186,2879
G5ARN0,2467,1702
G5ARN1,9550,6646
G5ARN5,2638,1847
G5ARP4,3628,2574
G5ARP5,2422,1639
G5ARQ4,1972,1354
G5ARQ8,1864,1288
G5ARQ9,41311,28523
G5ARR1,8047,5539
G5ARR2,8542,5857
G5ARR7,14203,9790
G5ARR9,12241,8349
G5ARS0,11539,7912
G5ARS1,1162,784
G5ARS3,7336,5058
G5ARS5,10207,6997
G5ARS6,4051,2783
G5ARS7,4537,3109
G5ARS9,3331,2279
G5ART2,3133,2137
G5ART5,1621,1118
G5ART6,1756,1201
G5ARU0,4609,3160
G5ARU1,4096,2738
G5ARU2,3097,2058
G5ARU5,11368,7764
G5ARU6,3313,2237
G5ARU7,7345,5000
G5ARU8,3943,2711
G5ARV0,2629,1753
G5ARV1,1999,1322
G5ARV2,5293,3593
G5ARV4,1882,1303
G5ARV5,6526,4502
G5ARV6,3988,2730
G5ARV8,5122,3524
G5ARV9,3043,2073
G5ARW0,4231,2890
G5ARW1,1801,1252
G5ARW2,2521,1715
G5ARW4,5095,3480
G5ARW6,9685,6607
G5ARW7,8218,5643
G5ARW8,1585,1072
G5ARX8,1738,1193
G5ARX9,9793,6745
G5ARY1,11602,7924
G5ARY3,3313,2258
G5ARY4,6076,4111
G5ARY5,2557,1735
G5ARY6,8767,6025
G5ARY8,6832,4739
G5ARY9,2872,1979
G5ARZ0,4852,3318
G5ARZ1,18118,12398
G5ARZ3,1891,1298
G5ARZ4,7228,5000
G5ARZ5,2233,1529
G5ARZ9,3403,2322
G5AS01,2458,1705
G5AS02,4960,3433
G5AS03,1873,1247
G5AS04,2134,1461
G5AS06,2602,1781
G5AS14,3853,2663
G5AS15,2152,1469
G5AS16,6472,4429
G5AS17,1945,1313
G5AS18,4006,2732
G5AS19,4141,2873
G5AS21,2152,1469
G5AS24,1315,901
G5AS29,3124,2175
G5AS37,4537,3142
G5AS38,10288,7133
G5AS39,2881,1962
G5AS40,1828,1254
G5AS43,3970,2743
G5AS44,4528,3069
G5AS45,6463,4446
G5AS46,2710,1850
G5AS52,4366,2963
G5AS53,3718,2513
G5AS55,5347,3634
G5AS56,3196,2163
G5AS57,5860,4054
G5AS59,4771,3319
G5AS62,1684,1159
G5AS64,1621,1107
G5AS65,5617,3816
G5AS66,2629,1814
G5AS67,12799,8688
G5AS68,8569,5922
G5AS69,3502,2377
G5AS70,3016,2051
G5AS72,3772,2557
G5AS75,2602,1765
G5AS76,2197,1500
G5AS77,3772,2592
G5AS83,3637,2516
G5AS85,7345,5022
G5AS86,4744,3242
G5AS87,4087,2823
G5AS89,4186,2896
G5AS90,2089,1393
G5AS91,973,661
G5AS92,5608,3870
G5AS93,5158,3533
G5AS94,3529,2427
G5AS95,20683,14179
G5AS96,2782,1877
G5AS97,2791,1881
G5AS98,2854,1971
G5ASA0,802,563
G5ASA1,1837,1255
G5ASA3,1882,1266
G5ASA4,2206,1503
G5ASA6,18505,12495
G5ASA9,6400,4421
G5ASB4,7291,5051
G5ASB5,7714,5292
G5ASB6,2611,1818
G5ASB7,3115,2132
G5ASB8,2764,1898
G5ASC0,1954,1307
G5ASC1,3340,2271
G5ASC2,3142,2144
G5ASC4,3187,2189
G5ASC5,5644,3864
G5ASC7,5347,3579
G5ASC8,3916,2659
G5ASC9,15742,10724
G5ASD1,2593,1768
G5ASD5,3817,2626
G5ASD6,3403,2314
G5ASD9,4204,2914
G5ASE0,6904,4750
G5ASE2,7867,5306
G5ASE3,4726,3152
G5ASE4,22348,15573
G5ASE5,6418,4416
G5ASE6,7381,5130
G5ASE7,5806,3917
G5ASE8,919,628
G5ASF0,2422,1612
G5ASF3,9271,6390
G5ASF4,7417,5091
G5ASF5,7075,4838
G5ASF6,757,529
G5ASG2,4807,3302
G5ASG3,1486,1008
G5ASG4,4852,3347
G5ASG5,3250,2242
G5ASG7,1909,1331
G5ASG8,1432,1010
G5ASG9,1891,1323
G5ASH3,3556,2479
G5ASH4,4420,3010
G5ASH7,4051,2782
G5ASH9,2719,1883
G5ASI0,3871,2661
G5ASI1,2800,1938
G5ASI2,3340,2297
G5ASI3,7498,5233
G5ASI4,7660,5253
G5ASI5,5158,3578
G5ASI7,12070,8328
G5ASJ2,5059,3464
G5ASJ3,6805,4584
G5ASJ4,2701,1824
G5ASJ6,5743,3942
G5ASJ7,3169,2180
G5ASJ8,4942,3357
G5ASJ9,4933,3356
G5ASK0,2377,1607
G5ASK1,2710,1824
G5ASK2,7336,4934
G5ASK3,11161,7646
G5ASK4,1288,873
G5ASK5,2539,1727
G5ASK7,2053,1422
G5ASL0,4402,2957
G5ASL1,2701,1839
G5ASL2,5428,3716
G5ASL3,1747,1158
G5ASL4,1711,1174
G5ASL6,5536,3733
G5ASL7,1540,1057
G5ASM0,3079,2118
G5ASM2,2080,1396
G5ASM3,7012,4748
G5ASM4,5662,3794
G5ASM6,12151,8523
G5ASM7,2404,1656
G5ASN5,2674,1855
G5ASN8,10414,7167
G5ASP5,2944,2039
G5ASP7,1198,816
G5ASP8,10441,7375
G5ASP9,1198,815
G5ASQ0,1270,869
G5ASQ1,6364,4425
G5ASQ3,5788,3877
G5ASQ7,4690,3180
G5ASQ9,4447,2979
G5ASR0,2287,1570
G5ASR1,4456,3066
G5ASR3,8344,5649
G5ASR4,1675,1127
G5ASS0,1180,791
G5ASS1,2314,1601
G5ASS2,2035,1385
G5ASS3,4789,3298
G5ASS4,2719,1843
G5ASS5,3475,2380
G5ASS6,1387,930
G5AST4,3097,2123
G5AST7,4366,2999
G5AST8,3178,2203
G5AST9,7831,5410
G5ASU0,3673,2512
G5ASU1,3277,2225
G5ASU2,7498,5146
G5ASU3,4537,3097
G5ASU7,9937,6846
G5ASU9,2935,1972
G5ASV0,1207,836
G5ASV2,6823,4705
G5ASV4,5770,3953
G5ASV5,8254,5718
G5ASV8,1846,1270
G5ASV9,3079,2161
G5ASW3,4564,3107
G5ASW6,1747,1199
G5ASW7,18379,12570
G5ASW8,3637,2486
G5ASW9,6184,4277
G5ASX0,10999,7529
G5ASX1,3268,2258
G5ASX4,6508,4465
G5ASX5,5761,3889
G5ASX6,7930,5431
G5ASX7,1144,772
G5ASX8,2476,1701
G5ASY0,2296,1562
G5ASY1,1207,822
G5AT03,31762,21747
G5AT11,2980,2067
G5AT12,1306,910
G5AT13,9550,6595
G5AT15,4762,3228
G5AT17,1027,709
G5AT18,3664,2557
G5AT21,5167,3558
G5AT22,4168,2830
G5AT23,5608,3853
G5AT24,5068,3464
G5AT26,1315,898
G5AT27,1297,899
G5AT30,2647,1859
G5AT32,3196,2200
G5AT36,4825,3318
G5AT37,2917,2007
G5AT38,10495,7186
G5AT39,1990,1377
G5AT40,4303,2951
G5AT41,6940,4782
G5AT42,6148,4219
G5AT43,3097,2103
G5AT44,3052,2064
G5AT45,8767,6102
G5AT46,24229,16809
G5AT47,3718,2563
G5AT48,2809,1920
G5AT53,19189,13114
G5AT55,2557,1758
G5AT56,19747,13192
G5AT57,1423,979
G5AT58,13771,9368
G5AT59,4132,2799
G5AT60,9856,6703
G5AT62,2647,1797
G5AT63,2044,1406
G5AT71,3061,2046
G5AT72,4600,3165
G5AT74,1378,979
G5AT76,7822,5410
G5AT77,2917,2014
G5AT78,1747,1202
G5AT79,1117,767
G5AT83,3178,2209
G5AT87,5707,3969
G5AT88,1612,1115
G5AT89,3844,2635
G5AT93,2854,1952
G5AT97,2449,1670
G5ATA4,13042,8685
G5ATA6,3853,2634
G5ATA7,9307,6329
G5ATA8,6031,4135
G5ATA9,829,564
G5ATB0,2665,1768
G5ATB1,5680,3866
G5ATB2,5986,4118
G5ATB6,10117,6868
G5ATB7,1243,850
G5ATB9,13087,8869
G5ATC0,3151,2147
G5ATC1,4663,3188
G5ATC2,4375,3005
G5ATC4,5878,4017
G5ATC5,18370,12679
G5ATC6,17461,12032
G5ATD2,12295,8488
G5ATD4,7246,4972
G5ATD5,7273,5027
G5ATD6,6661,4562
G5ATD7,4807,3291
G5ATD8,10648,7248
G5ATD9,3637,2475
G5ATE2,4114,2848
G5ATE4,8830,6104
G5ATE6,2035,1415
G5ATE7,6589,4586
G5ATE9,7327,5055
G5ATF1,4546,3161
G5ATF4,4798,3316
G5ATF5,7165,4857
G5ATF6,1036,695
G5ATF8,946,638
G5ATF9,4960,3425
G5ATG2,16372,11315
G5ATG6,5428,3733
G5ATG9,6859,4744
G5ATH0,3160,2195
G5ATH3,4888,3399
G5ATH5,4735,3217
G5ATI2,2323,1559
G5ATI3,4294,2889
G5ATI5,2827,1911
G5ATI7,6967,4761
G5ATI9,1918,1288
G5ATJ0,7246,4965
G5ATJ5,4906,3387
G5ATJ9,4096,2813
G5ATK0,6859,4777
G5ATK2,6319,4403
G5ATK6,721,491
G5ATK8,16750,11623
G5ATL3,3214,2177
G5ATL4,6256,4302
G5ATL5,6931,4774
G5ATM6,7426,5198
G5ATM7,14347,9978
G5ATM8,5122,3542
G5ATN0,6310,4354
G5ATN1,1675,1157
G5ATN2,6301,4338
G5ATN5,5788,3996
G5ATN6,7399,5137
G5ATN7,5842,4016
G5ATN9,11062,7445
G5ATP4,7264,4910
G5ATP8,1351,917
G5ATP9,4276,2906
G5ATQ0,1801,1217
G5ATQ1,2152,1457
G5ATQ2,5194,3495
G5ATQ4,2044,1380
G5ATQ5,6058,4149
G5ATQ6,2458,1657
G5ATQ7,7372,5051
G5ATR0,1729,1177
G5ATR1,3223,2257
G5ATR2,2476,1687
G5ATR3,2746,1857
G5ATR5,3052,2047
G5ATR8,5518,3741
G5ATR9,2890,1939
G5ATS0,6940,4727
G5ATS1,5779,3872
G5ATS2,2656,1836
G5ATS3,10900,7558
G5ATS6,6076,4202
G5ATS9,2899,1994
G5ATT1,3970,2752
G5ATT2,2530,1758
G5ATT3,4744,3247
G5ATT6,6823,4620
G5ATT7,1063,732
G5ATU1,8758,5973
G5ATU4,1531,1076
G5ATU5,11899,8177
G5ATU6,6679,4559
G5ATU8,2809,1911
G5ATU9,2584,1756
G5ATV1,6238,4293
G5ATV2,2494,1721
G5ATV3,3637,2520
G5ATV4,2188,1508
G5ATV6,3277,2293
G5ATW0,3043,2108
G5ATW5,3160,2190
G5ATW7,2278,1575
G5ATW8,2350,1622
G5ATW9,2341,1622
G5ATX1,2368,1633
G5ATX3,2440,1701
G5ATX4,9235,6518
G5ATX6,5392,3648
G5ATX8,4087,2814
G5ATX9,4609,3143
G5ATY4,5608,3857
G5ATY5,2287,1543
G5ATY6,4312,2975
G5ATY7,892,609
G5ATY8,1522,1024
G5ATY9,5752,3873
G5ATZ0,4546,3156
G5ATZ3,4897,3349
G5ATZ4,3394,2323
G5ATZ8,2206,1502
G5ATZ9,3556,2474
G5AU00,12961,8754
G5AU03,3151,2156
G5AU04,4294,2961
G5AU06,5698,3896
G5AU11,2737,1873
G5AU12,11782,7916
G5AU14,9325,6406
G5AU15,8605,5894
G5AU16,4429,3092
G5AU17,4654,3156
G5AU19,4213,2894
G5AU21,2152,1454
G5AU22,6184,4170
G5AU23,4600,3151
G5AU29,3574,2378
G5AU30,1657,1139
G5AU31,2980,2039
G5AU35,3340,2255
G5AU36,3511,2385
G5AU38,1711,1147
G5AU39,4492,3137
G5AU40,2098,1438
G5AU41,7381,5124
G5AU42,4429,3041
G5AU44,712,490
G5AU45,6409,4415
G5AU46,4339,3000
G5AU59,2242,1541
G5AU60,3196,2240
G5AU67,3889,2660
G5AU68,7003,4759
G5AU69,7948,5537
G5AU70,8974,6244
G5AU77,12115,8294
G5AU80,5023,3478
G5AU82,4447,3083
G5AU87,3970,2744
G5AU88,1999,1367
G5AU89,4015,2774
G5AU90,1171,808
G5AU91,2989,2098
G5AU92,2611,1810
G5AU93,3349,2271
G5AU96,4204,2867
G5AU97,3853,2663
G5AU99,577,401
G5AUA1,4105,2799
G5AUA2,3871,2650
G5AUA4,3538,2455
G5AUA8,13105,8951
G5AUB6,2665,1832
G5AUB7,2188,1513
G5AUB8,640,427
G5AUB9,3394,2323
G5AUC0,2701,1821
G5AUC1,4780,3240
G5AUC2,802,535
G5AUC3,2314,1563
G5AUC4,766,524
G5AUC5,4528,3170
G5AUC7,5473,3744
G5AUC8,19225,13129
G5AUC9,1675,1169
G5AUD0,14581,9914
G5AUD2,1396,956
G5AUD3,8155,5577
G5AUD4,7174,4906
G5AUD5,739,508
G5AUD6,4087,2833
G5AUD8,6787,4706
G5AUE3,3493,2368
G5AUE4,919,615
G5AUE6,2656,1809
G5AUE7,2485,1723
G5AUE8,2944,2027
G5AUE9,4411,3008
G5AUF4,7822,5433
G5AUF5,5779,3968
G5AUF6,7507,5106
G5AUF8,1864,1285
G5AUF9,5248,3663
G5AUG0,2413,1645
G5AUG1,6436,4368
G5AUG3,1477,1019
G5AUG4,2845,1992
G5AUG5,3403,2383
G5AUG8,2413,1636
G5AUG9,3403,2305
G5AUH0,4384,2964
G5AUH2,30538,21330
G5AUH3,4195,2973
G5AUH5,8659,5978
G5AUH8,1045,742
G5AUH9,3007,2035
G5AUI1,8209,5685
G5AUI3,7768,5305
G5AUI4,7732,5308
G5AUI5,2872,1989
G5AUI6,15022,10405
G5AUI7,1684,1147
G5AUI8,2269,1549
G5AUI9,2089,1460
G5AUJ0,3592,2483
G5AUJ1,3331,2300
G5AUJ3,12088,8389
G5AUJ7,973,668
G5AUJ8,3520,2386
G5AUJ9,3295,2284
G5AUK3,2359,1648
G5AUK4,3394,2338
G5AUK5,9118,6216
G5AUK6,1243,861
G5AUK7,3151,2165
G5AUK9,6994,4801
G5AUL0,3304,2277
G5AUL1,1693,1181
G5AUL2,4033,2747
G5AUL4,15337,10511
G5AUM0,13699,9551
G5AUM3,2368,1596
G5AUM4,1234,854
G5AUM6,4798,3291
G5AUM7,5608,3865
G5AUM8,6985,4804
G5AUN0,3322,2295
G5AUN1,3574,2459
G5AUN3,3340,2307
G5AUN5,4330,2933
G5AUN6,2647,1814
G5AUN7,2125,1444
G5AUN8,4843,3330
G5AUN9,5095,3499
G5AUP0,28081,19405
G5AUP4,2323,1578
G5AUQ1,3538,2412
G5AUQ2,6076,4124
G5AUQ4,3430,2392
G5AUQ5,3079,2119
G5AUQ6,2647,1779
G5AUQ7,1684,1148
G5AUQ8,1396,946
G5AUQ9,6598,4478
G5AUR0,6886,4766
G5AUR1,847,584
G5AUR2,5221,3544
G5AUR4,16525,11154
G5AUR5,3403,2323
G5AUR6,1891,1306
G5AUR7,2854,1965
G5AUR8,6706,4588
G5AUR9,17920,12265
G5AUS2,2242,1551
G5AUS3,2800,1913
G5AUS4,4672,3194
G5AUS5,2350,1596
G5AUS6,2998,2077
G5AUS7,3565,2431
G5AUT0,6103,4213
G5AUT3,5230,3537
G5AUT4,11260,7595
G5AUT8,4411,3020
G5AUT9,13159,8856
G5AUU0,4789,3276
G5AUU2,2944,2062
G5AUU4,2728,1887
G5AUU5,3169,2172
G5AUU6,5761,3887
G5AUU8,4312,2952
G5AUV0,5059,3476
G5AUV1,8830,6094
G5AUV5,2332,1598
G5AUV9,13591,9396
G5AUW1,4825,3350
G5AUW2,3682,2511
G5AUW3,3529,2417
G5AUW4,4834,3309
G5AUW5,8137,5594
G5AUW8,3421,2323
G5AUX0,1630,1113
G5AUX4,982,676
G5AUX5,3412,2285
G5AUX6,5338,3614
G5AUX7,5626,3860
G5AUX8,5464,3625
G5AUX9,5689,3840
G5AUY0,5059,3417
G5AUY1,6535,4495
G5AUY2,12133,8259
G5AUY3,3169,2139
G5AUY4,3853,2598
G5AUY5,3025,2023
G5AUY8,1738,1188
G5AUZ0,5923,4002
G5AUZ1,4501,3142
G5AUZ2,8290,5688
G5AUZ7,7984,5468
G5AUZ8,6877,4688
G5AV02,13510,9370
G5AV03,4978,3344
G5AV06,3124,2146
G5AV07,1432,947
G5AV08,4618,3155
G5AV11,10369,7046
G5AV12,3520,2381
G5AV14,3889,2648
G5AV15,2665,1871
G5AV16,11395,7817
G5AV17,11809,7954
G5AV18,4897,3346
G5AV19,4105,2784
G5AV21,2701,1822
G5AV25,3754,2599
G5AV30,6922,4735
G5AV36,4573,3161
G5AV43,3610,2463
G5AV45,14356,9836
G5AV46,3313,2218
G5AV48,8623,5828
G5AV50,4276,2885
G5AV51,7858,5442
G5AV52,1243,837
G5AV54,5797,4015
G5AV55,1864,1323
G5AV56,3862,2675
G5AV57,11035,7510
G5AV60,9217,6229
G5AV61,3142,2193
G5AV62,2125,1477
G5AV65,11953,8190
G5AV66,3925,2675
G5AV68,6013,4181
G5AV69,3466,2399
G5AV71,3340,2280
G5AV73,2638,1790
G5AV74,4870,3308
G5AV78,6661,4638
G5AV79,8425,5814
G5AV80,4852,3359
G5AV81,3124,2145
G5AV82,1549,1060
G5AV83,1306,907
G5AV87,1918,1322
G5AV90,17371,11918
G5AV95,9028,6166
G5AV97,4213,2901
G5AV98,16219,11250
G5AVA4,3007,2053
G5AVA5,4051,2742
G5AVA7,2161,1471
G5AVA8,1288,894
G5AVA9,2197,1497
G5AVB0,1828,1234
G5AVB1,2233,1530
G5AVB2,7786,5345
G5AVB3,7273,4985
G5AVB4,1819,1239
G5AVB5,2116,1427
G5AVB6,15607,10642
G5AVC1,5347,3694
G5AVC2,7003,4780
G5AVC7,8344,5734
G5AVD0,1990,1365
G5AVD1,838,597
G5AVD2,10099,6916
G5AVD8,23563,16051
G5AVD9,1792,1214
G5AVE1,17866,12113
G5AVE4,2386,1598
G5AVE6,2170,1471
G5AVE7,2593,1756
G5AVE9,3349,2229
G5AVF0,2044,1392
G5AVF1,3592,2431
G5AVF2,40447,27849
G5AVF4,9973,6819
G5AVF5,1603,1132
G5AVF6,6562,4418
G5AVF7,3619,2462
G5AVF8,2593,1784
G5AVF9,6580,4437
G5AVG0,3754,2574
G5AVG4,757,533
G5AVG5,982,699
G5AVG6,2746,1880
G5AVG7,12448,8552
G5AVH1,2206,1518
G5AVH2,9766,6816
G5AVH3,7273,4970
G5AVH5,2935,2019
G5AVH6,7606,5281
G5AVH7,4132,2796
G5AVH8,10369,7133
G5AVH9,1225,834
G5AVI0,4879,3359
G5AVI1,2593,1757
G5AVI3,2341,1593
G5AVI7,901,628
G5AVI8,1927,1329
G5AVI9,5869,4001
G5AVJ7,2071,1424
G5AVJ8,9226,6361
G5AVK5,2755,1900
G5AVK7,7921,5522
G5AVL3,4042,2794
G5AVL4,6463,4385
G5AVL7,4330,2946
G5AVL8,25498,16920
G5AVM0,3925,2713
G5AVM1,1936,1316
G5AVM2,2827,1897
G5AVM3,7102,4822
G5AVM4,3682,2486
G5AVM5,19171,12944
G5AVM7,1306,907
G5AVM9,6364,4417
G5AVN4,6040,4129
G5AVN5,8884,6114
G5AVP0,3871,2634
G5AVP2,5320,3675
G5AVP5,5140,3540
G5AVP8,1171,796
G5AVP9,1504,1035
G5AVQ0,6184,4257
G5AVQ1,4735,3272
G5AVQ3,9334,6411
G5AVQ4,5014,3516
G5AVQ7,7606,5263
G5AVQ8,4753,3310
G5AVR0,5158,3571
G5AVR1,2701,1842
G5AVR2,8353,5719
G5AVR4,1873,1286
G5AVR8,2359,1647
G5AVR9,1729,1198
G5AVS2,1729,1191
G5AVS4,16183,10994
G5AVS6,2935,1980
G5AVS7,2782,1871
G5AVT2,18847,12970
G5AVT3,1738,1190
G5AVT4,1459,1003
G5AVT8,12763,8653
G5AVU0,6544,4482
G5AVU3,7282,5015
G5AVU4,3862,2657
G5AVU5,5104,3524
G5AVU7,7552,5231
G5AVU8,10153,6892
G5AVV0,5086,3462
G5AVV1,2629,1813
G5AVV2,3664,2534
G5AVV5,5194,3535
G5AVV7,2764,1853
G5AVV8,3736,2517
G5AVV9,6778,4701
G5AVW0,4699,3180
G5AVW1,5590,3843
G5AVW2,4060,2763
G5AVW3,10369,7115
G5AVW4,1108,774
G5AVW7,31447,21362
G5AVX0,4843,3334
G5AVX4,3664,2560
G5AVX6,7948,5449
G5AVX7,1711,1179
G5AVY4,16759,11447
G5AVY5,2314,1626
G5AVY8,19810,13596
G5AVY9,3241,2238
G5AVZ5,16822,11730
G5AVZ8,4582,3159
G5AW05,3520,2431
G5AW10,6157,4235
G5AW11,3889,2698
G5AW12,3619,2485
G5AW15,2233,1539
G5AW18,5203,3577
G5AW24,6031,4203
G5AW25,2107,1461
G5AW27,11251,7775
G5AW34,2413,1645
G5AW35,865,613
G5AW36,3511,2402
G5AW37,820,562
G5AW38,5032,3513
G5AW39,4699,3222
G5AW45,17659,12201
G5AW46,19099,13135
G5AW49,5545,3873
G5AW51,694,481
G5AW52,2881,1971
G5AW53,766,535
G5AW57,3880,2668
G5AW59,14941,10280
G5AW60,2566,1765
G5AW62,5698,3904
G5AW63,8200,5606
G5AW64,2350,1619
G5AW67,1477,1017
G5AW69,8569,5889
G5AW70,1108,745
G5AW71,12907,9024
G5AW72,2143,1475
G5AW75,4915,3390
G5AW78,20287,13980
G5AW79,5311,3665
G5AW80,3700,2516
G5AW83,3223,2137
G5AW86,5959,4004
G5AW94,1090,765
G5AW97,2242,1520
G5AWA3,9892,6834
G5AWA4,11512,7822
G5AWA6,3097,2132
G5AWA9,1873,1292
G5AWB5,24445,16741
G5AWB7,33445,23067
G5AWB8,5149,3556
G5AWB9,8857,6113
G5AWC0,4690,3238
G5AWC3,2935,2001
G5AWC5,3502,2415
G5AWC6,919,638
G5AWC7,3943,2735
G5AWC8,3124,2172
G5AWC9,9982,6926
G5AWD0,1666,1143
G5AWD3,6238,4329
G5AWD9,703,473
G5AWE4,5014,3428
G5AWE7,10612,7164
G5AWE8,4915,3342
G5AWE9,2953,2015
G5AWF1,2899,1993
G5AWF4,4915,3273
G5AWF5,6445,4279
G5AWF6,4357,2942
G5AWF7,8416,5691
G5AWF9,6805,4610
G5AWG1,1450,1002
G5AWG2,1279,861
G5AWG3,1243,846
G5AWG5,1180,790
G5AWG6,15706,10816
G5AWG8,5896,3995
G5AWG9,3817,2701
G5AWH0,6832,4696
G5AWH1,2611,1758
G5AWH2,2197,1523
G5AWH3,1306,911
G5AWH4,5554,3856
G5AWH5,3142,2106
G5AWH6,1855,1272
G5AWH7,9802,6714
G5AWH9,523,364
G5AWI0,11674,7995
G5AWI1,4555,3051
G5AWI4,10009,6805
G5AWI5,3556,2445
G5AWI6,1585,1081
G5AWI7,5590,3844
G5AWI8,3619,2450
G5AWJ0,4303,2884
G5AWJ2,3061,2088
G5AWJ3,2179,1474
G5AWJ5,9982,6926
G5AWJ6,1999,1347
G5AWJ7,5752,3953
G5AWJ8,8110,5574
G5AWK0,6418,4400
G5AWK1,1918,1317
G5AWK3,4141,2773
G5AWK7,2431,1654
G5AWK9,4204,2862
G5AWL9,5338,3604
G5AWM0,2089,1421
G5AWM1,3610,2473
G5AWM2,1630,1132
G5AWM4,1612,1123
G5AWM6,5068,3490
G5AWM9,5203,3550
G5AWN0,6796,4685
G5AWN1,3394,2334
G5AWN2,11836,8155
G5AWN4,2188,1516
G5AWN8,3340,2291
G5AWN9,2017,1389
G5AWP1,1612,1125
G5AWP2,5203,3507
G5AWP4,7768,5320
G5AWP5,9235,6253
G5AWP6,3403,2324
G5AWP9,9856,6740
G5AWQ1,9271,6237
G5AWQ4,5905,3952
G5AWQ6,2278,1566
G5AWQ7,5374,3691
G5AWQ8,12952,9011
G5AWR1,3214,2237
G5AWR2,17209,11914
G5AWR5,1810,1263
G5AWR6,6049,4208
G5AWR7,10207,6939
G5AWR8,1954,1331
G5AWS0,3160,2127
G5AWS2,10081,6864
G5AWS3,9280,6414
G5AWS4,1684,1139
G5AWS5,901,611
G5AWS6,2782,1942
G5AWS7,1900,1297
G5AWS8,2224,1520
G5AWS9,3646,2503
G5AWT0,3790,2590
G5AWT1,28288,19208
G5AWT2,4825,3264
G5AWT3,5455,3720
G5AWT6,5410,3715
G5AWT7,2800,1921
G5AWT8,2845,1963
G5AWT9,6706,4536
G5AWU2,3142,2130
G5AWU3,2359,1680
G5AWU7,11404,7732
G5AWU9,6058,4132
G5AWV7,40375,28247
G5AWW7,2062,1414
G5AWW8,7030,4829
G5AWW9,1522,1034
G5AWX0,1963,1346
G5AWX1,2602,1772
G5AWX2,1963,1358
G5AWX3,3727,2532
G5AWX7,5689,3846
G5AWX8,2251,1551
G5AWY0,4636,3183
G5AWY1,4564,3148
G5AWY7,15490,10637
G5AWY8,3106,2140
G5AWY9,2359,1612
G5AWZ0,4168,2855
G5AWZ2,3133,2130
G5AWZ3,9451,6501
G5AWZ4,4402,3048
G5AWZ7,1513,1036
G5AWZ8,8326,5758
G5AWZ9,4168,2850
G5AX00,5833,4010
G5AX02,910,630
G5AX03,5950,4072
G5AX04,6598,4508
G5AX05,9766,6735
G5AX07,6292,4374
G5AX14,8011,5529
G5AX15,8776,6059
G5AX16,11359,7746
G5AX18,4096,2812
G5AX19,20125,13744
G5AX21,2773,1902
G5AX22,14095,9706
G5AX23,5275,3678
G5AX25,5419,3690
G5AX26,5500,3745
G5AX29,694,483
G5AX31,4438,3063
G5AX32,3565,2436
G5AX33,12304,8575
G5AX38,2935,2016
G5AX39,5221,3486
G5AX42,5266,3609
G5AX45,14788,10022
G5AX46,4933,3473
G5AX48,712,480
G5AX50,6724,4594
G5AX51,2161,1438
G5AX53,7309,5002
G5AX54,8506,5724
G5AX55,748,515
G5AX57,3430,2378
G5AX60,6022,4109
G5AX61,1792,1258
G5AX62,3862,2645
G5AX63,4366,3011
G5AX64,3808,2633
G5AX65,4429,3012
G5AX66,4438,3028
G5AX70,4060,2793
G5AX71,4393,2974
G5AX72,2665,1855
G5AX73,3709,2598
G5AX75,5581,3782
G5AX77,2602,1759
G5AX78,13429,9340
G5AX80,4438,3062
G5AX82,3682,2509
G5AX85,34660,23858
G5AX86,7165,4937
G5AX89,3358,2307
G5AX90,1423,994
G5AX92,7408,5014
G5AX95,4663,3237
G5AX96,6508,4569
G5AX97,5599,3946
