proteinID,all_MT,unique_MT
O55135,2215,1507
O55142,1000,685
O55176,5212,3584
O55179,1558,1077
O55183,2233,1556
O55186,1117,768
O55188,4537,3173
O55189,3673,2484
O55196,11476,7924
O55201,9748,6722
O55203,3367,2312
O55208,1756,1201
O55222,4078,2814
O55225,26200,17822
O55229,3556,2420
O55230,2971,1983
O55233,2458,1674
O55234,2386,1613
O55236,5383,3746
O55237,1765,1185
O55240,2872,1915
O55242,2017,1351
O70126,3115,2152
O70133,4807,3320
O70137,3097,2100
O70138,4195,2886
O70145,4735,3281
O70146,5653,3789
O70157,9037,6198
O70161,5959,4064
O70166,1630,1131
O70167,13564,9394
O70172,3655,2548
O70176,1585,1087
O70194,4942,3436
O70209,2854,1965
O70230,5752,3962
O70237,2980,2050
O70250,2287,1573
O70251,2035,1407
O70252,2845,1956
O70258,3943,2702
O70263,6562,4505
O70273,2710,1883
O70279,4321,2961
O70281,3340,2290
O70283,3511,2389
O70293,5194,3568
O70299,3241,2233
O70302,1963,1326
O70306,5428,3690
O70309,7201,4990
O70318,8902,6138
O70326,1666,1143
O70333,919,647
O70337,1360,919
O70338,2575,1755
O70340,3871,2628
O70343,7183,4980
O70348,3583,2440
O70354,2962,2002
O70362,7543,5113
O70370,3070,2131
O70372,10108,6857
O70373,10171,6923
O70374,5356,3667
O70378,1873,1307
O70394,5617,3776
O70400,2953,2041
O70404,919,635
O70405,9469,6386
O70422,4177,2819
O70433,2521,1777
O70439,2359,1646
O70443,3205,2238
O70445,6895,4734
O70456,2242,1546
O70458,8749,6054
O70460,982,659
O70468,11440,7824
O70469,3718,2512
O70475,4447,3085
O70477,3934,2708
O70479,2854,1963
O70481,15823,10931
O70492,1468,1010
O70493,1495,1028
O70503,2818,1933
O70546,12619,8687
O70548,1513,1020
O70551,5842,4062
O70552,2260,1575
O70566,9892,6878
O70571,3718,2564
O70576,11170,7672
O70582,6319,4351
O70583,6130,4263
O70585,5941,4067
O70589,8344,5793
O70624,4420,3035
O88186,1603,1069
O88188,1468,1018
O88196,10639,7439
O88199,4258,2901
O88200,2962,2013
O88271,2665,1848
O88282,4276,2898
O88291,5230,3617
O88322,12637,8637
O88324,1774,1205
O88325,6661,4505
O88327,6589,4533
O88329,9397,6446
O88338,7480,5088
O88346,2368,1649
O88351,6823,4692
O88393,7660,5240
O88396,2026,1380
O88398,7381,5087
O88413,4150,2870
O88425,1711,1168
O88428,5599,3839
O88441,2377,1649
O88447,4879,3403
O88448,5401,3687
O88452,2674,1855
O88466,5410,3731
O88472,1675,1146
O88477,5203,3609
O88485,5662,3884
O88487,5518,3804
O88491,23302,16059
O88492,12637,8382
O88502,7417,5151
O88508,8182,5629
O88512,7129,4848
O88513,1864,1312
O88522,3718,2594
O88531,2764,1901
O88532,9676,6625
O88543,3817,2638
O88544,3664,2555
O88545,2926,2005
O88554,5041,3487
O88559,5509,3748
O88561,5536,3728
O88566,7570,5182
O88569,3187,2149
O88572,14527,10012
O88573,10963,7520
O88574,1990,1374
O88587,2395,1629
O88593,1648,1133
O88597,4042,2801
O88609,3358,2314
O88621,3619,2457
O88623,5527,3767
O88630,2260,1550
O88643,4915,3388
O88665,5869,4076
O88667,2782,1879
O88673,6580,4548
O88685,3988,2751
O88696,2458,1675
O88697,2755,1901
O88700,12754,8803
O88705,7021,4705
O88708,3907,2700
O88712,3979,2707
O88713,1702,1179
O88735,6580,4469
O88736,3016,2063
O88737,35488,24006
O88745,892,619
O88783,19657,13597
O88786,3457,2424
O88792,2710,1835
O88796,2422,1654
O88803,1369,952
O88809,3304,2275
O88811,4717,3266
O88816,1855,1254
O88819,3241,2254
O88824,1324,902
O88829,3736,2582
O88834,3097,2130
O88842,6607,4536
O88844,3736,2609
O88848,1684,1166
O88851,1684,1168
O88856,3394,2310
O88866,6436,4416
O88876,2728,1849
O88878,1927,1332
O88879,11251,7791
O88888,5149,3486
O88890,1144,781
O88895,3826,2674
O88898,6130,4233
O88904,10900,7416
O88907,5869,4016
O88910,5122,3516
O88935,6364,4328
O88940,1819,1232
O88942,6463,4396
O88947,4339,3010
O88951,1873,1265
O88958,2611,1813
O88968,3880,2646
O88974,11773,8107
O88978,4267,2993
O88983,2134,1470
O88986,3754,2540
O88990,8110,5602
O88995,3439,2336
O88998,4375,3034
O89001,12403,8511
O89017,3925,2718
O89019,9568,6608
O89023,5068,3408
O89026,14518,9947
O89029,5626,3835
O89032,10126,6960
O89033,5068,3480
O89050,6625,4631
O89053,4159,2825
O89079,2782,1921
O89084,7606,5183
O89090,4213,2884
O89091,4321,2941
O89094,2323,1605
O89098,1306,899
O89100,2908,1987
O89101,1873,1286
O89103,5806,3997
O89112,3601,2490
O89114,3142,2165
P00375,1693,1181
P00520,10117,6895
P00687,4609,3202
P00688,4582,3181
P00920,2350,1630
P01027,14977,10290
P01029,15652,10645
P01101,3430,2327
P01108,3961,2742
P01216,1090,761
P01326,1000,682
P01582,2440,1678
P01587,1279,875
P01590,2422,1678
P01831,1468,1002
P01887,1081,742
P01942,1288,874
P02104,1333,912
P02340,3493,2388
P02463,15031,10061
P02468,14473,10048
P02469,16084,11211
P02535,5140,3472
P02772,5455,3786
P02830,2071,1433
P02831,3997,2718
P03930,613,407
P03940,4393,2982
P03958,3178,2205
P03966,4168,2840
P03995,3880,2671
P04104,5743,3921
P04117,1198,816
P04184,2107,1439
P04202,3520,2406
P04235,1567,1064
P04351,1531,1051
P04370,2260,1552
P04401,1207,821
P04426,3340,2259
P04441,2521,1725
P04444,1333,914
P04627,5446,3711
P05017,1387,950
P05063,3277,2242
P05125,1378,924
P05132,3169,2204
P05201,3727,2553
P05202,3880,2659
P05208,2449,1658
P05480,4879,3313
P05524,2215,1489
P05555,10387,7129
P05622,9892,6744
P05784,3817,2626
P05977,1702,1188
P06240,4591,3175
P06281,3628,2448
P06332,4123,2813
P06537,7057,4837
P06683,5059,3499
P06684,15130,10433
P06728,3565,2455
P06745,5032,3472
P06802,154,106
P06804,2125,1452
P06837,2053,1439
P06869,3907,2721
P06876,5734,3973
P06880,1954,1339
P06909,11116,7717
P07091,919,642
P07141,4978,3410
P07214,2728,1899
P07309,1333,899
P07310,3439,2377
P07321,1738,1173
P07356,3061,2127
P07607,2773,1909
P07724,5482,3817
P07742,7138,4965
P07744,4735,3253
P07750,1270,878
P07758,3727,2556
P07934,3502,2402
P08003,5752,3997
P08030,1630,1100
P08032,21745,15175
P08042,3628,2529
P08043,4141,2906
P08046,4807,3267
P08071,6373,4380
P08074,2206,1475
P08103,4726,3243
P08113,7228,5047
P08121,13186,8886
P08122,15373,10239
P08152,4240,2869
P08226,2809,1915
P08228,1396,956
P08249,3052,2087
P08414,4231,2916
P08505,1909,1321
P08551,4897,3405
P08553,1972,1375
P08607,4231,2914
P08680,5293,3616
P08730,3943,2706
P08775,17740,12122
P08920,3106,2125
P08923,8002,5398
P09022,2989,2064
P09023,2026,1392
P09024,1963,1345
P09025,2188,1517
P09026,3907,2682
P09027,3907,2681
P09055,7192,5041
P09056,1837,1258
P09066,2926,2000
P09084,4024,2714
P09092,2098,1456
P09103,4591,3193
P09174,793,541
P09225,1828,1226
P09240,1045,706
P09242,4726,3241
P09405,6373,4411
P09450,3106,2105
P09470,11818,8130
P09535,1630,1108
P09581,8803,6029
P09632,2197,1521
P09633,2350,1621
P09671,2008,1394
P09803,7966,5491
P09813,928,635
P09838,4780,3272
P09920,1882,1257
P09925,2764,1866
P0C090,10693,7333
P0C0A3,1810,1250
P0C191,2827,1917
P0C192,6391,4325
P0C242,3178,2154
P0C5E4,20710,14176
P0C5K0,3259,2169
P0C5K1,3268,2211
P0C6A2,7237,4939
P0C6F1,40114,27587
P0C7Q1,1828,1253
P0C7T6,6193,4176
P0C8B4,892,616
P0C8K7,712,489
P0CB42,3511,2384
P0DJE0,694,483
P0DJF2,730,503
P0DM40,18352,12642
P0DPD9,7939,5427
P0DPE0,2305,1562
P10076,7759,5380
P10077,7381,5155
P10107,3124,2175
P10166,3322,2287
P10168,1396,978
P10287,7408,5092
P10300,1927,1307
P10417,2134,1429
P10493,11215,7676
P10605,3061,2109
P10629,2125,1463
P10630,3673,2541
P10637,3079,2099
P10639,955,669
P10711,2719,1876
P10749,2431,1689
P10754,4618,3172
P10761,3826,2578
P10810,3304,2216
P10820,4996,3417
P10833,1972,1340
P10852,4744,3221
P10923,2656,1868
P11031,1153,804
P11032,2350,1608
P11087,13087,8871
P11103,9127,6324
P11152,4276,2938
P11157,3520,2440
P11214,5041,3477
P11276,22303,15234
P11344,4807,3320
P11404,1207,819
P11416,4168,2853
P11438,3664,2499
P11499,6526,4569
P11531,33112,23042
P11609,3034,2064
P11627,11350,7825
P11679,4420,3039
P11680,4186,2862
P11688,9487,6459
P11725,3196,2184
P11798,4312,2964
P11835,6949,4830
P11859,4303,2898
P11862,2836,1941
P11911,1990,1364
P11930,3223,2177
P11942,1648,1137
P11983,5014,3465
P11985,1729,1205
P12023,6265,4331
P12025,1270,870
P12242,2773,1870
P12246,2026,1388
P12367,3619,2515
P12382,7030,4776
P12388,3745,2591
P12656,1252,868
P12658,2359,1641
P12660,1090,748
P12672,3718,2563
P12787,1324,916
P12813,5419,3673
P12815,1729,1200
P12849,3439,2362
P12960,9190,6321
P12961,1918,1325
P12970,2404,1655
P12979,2026,1397
P13020,7030,4807
P13297,2737,1836
P13346,3052,2056
P13379,4456,3046
P13405,8299,5736
P13412,1648,1149
P13439,4339,2962
P13504,5194,3598
P13541,17470,12174
P13562,820,562
P13609,1378,960
P13634,2359,1620
P13705,9829,6767
P13707,3151,2161
P13864,14590,10074
P14094,2746,1920
P14106,2287,1553
P14115,1342,927
P14131,1324,906
P14148,2440,1683
P14152,3016,2078
P14211,3754,2665
P14231,2620,1819
P14234,4663,3197
P14404,9388,6522
P14719,5113,3530
P14733,5302,3647
P14753,4573,3063
P14824,6067,4200
P14847,2035,1393
P14869,2863,1952
P14873,22186,15308
P14901,2611,1792
P15037,4222,2929
P15089,3763,2635
P15247,1306,895
P15261,4303,2941
P15306,5203,3592
P15307,5293,3617
P15314,2971,2059
P15327,2341,1629
P15331,4285,2922
P15375,2188,1497
P15379,3736,2535
P15530,2062,1415
P15535,3601,2470
P15620,5230,3701
P15655,1396,954
P15656,2386,1625
P15919,9370,6505
P15975,9631,6675
P16014,6103,4254
P16015,2350,1621
P16043,937,643
P16054,6643,4612
P16056,12421,8528
P16092,7408,5068
P16110,2386,1625
P16125,3016,2073
P16254,1000,688
P16277,4501,3082
P16294,4249,2975
P16301,3952,2704
P16330,3790,2590
P16331,4087,2827
P16332,6742,4641
P16406,8515,5855
P16460,3718,2582
P16546,22258,15500
P16675,4276,2950
P16858,3007,2080
P16872,4141,2845
P16879,7408,5073
P16882,2926,2015
P16951,4393,2991
P17047,3745,2564
P17095,973,662
P17125,3700,2545
P17141,5356,3780
P17182,3916,2708
P17183,3916,2703
P17225,4753,3267
P17257,1468,985
P17426,8803,6006
P17427,8452,5786
P17439,4645,3161
P17532,4033,2795
P17710,8272,5638
P17751,2701,1844
P17918,2359,1628
P17919,2683,1817
P17950,1999,1353
P18181,2170,1488
P18242,3700,2538
P18293,9523,6449
P18337,3358,2343
P18406,3421,2372
P18572,3511,2400
P18653,6526,4483
P18654,6670,4599
P18760,1504,1044
P18826,11179,7675
P18828,2809,1903
P18872,3196,2234
P18893,1612,1119
P18894,3115,2126
P18911,4132,2827
P19091,8101,5542
P19096,22546,15273
P19123,1459,1032
P19137,27766,19166
P19182,4051,2786
P19221,5572,3816
P19324,3763,2559
P19426,3385,2312
P19467,5167,3512
P19783,1531,1061
P19788,946,665
P19973,2980,2051
P20029,5905,4086
P20033,1774,1218
P20060,4834,3304
P20067,1522,1030
P20108,2323,1594
P20109,1189,805
P20181,2332,1609
P20239,6427,4424
P20263,3178,2141
P20293,3934,2678
P20334,2314,1571
P20357,16462,11337
P20443,3637,2485
P20444,6058,4211
P20612,3160,2203
P20722,4600,3127
P20826,2467,1701
P20917,5248,3560
P20918,7318,5076
P21126,1423,969
P21183,3745,2581
P21271,16372,11419
P21275,3682,2512
P21278,3241,2247
P21279,3241,2254
P21550,3916,2696
P21552,3250,2237
P21614,4294,2960
P21619,5374,3653
P21658,1882,1259
P21661,5743,3941
P21784,4753,3294
P21803,7399,5089
P21841,1747,1188
P21844,2233,1532
P21855,3196,2200
P21956,4177,2880
P21981,6184,4239
P21995,2980,2057
P22005,2422,1676
P22091,2971,2002
P22315,3790,2610
P22339,1450,992
P22361,5662,3837
P22366,2674,1826
P22387,1828,1267
P22389,1585,1074
P22437,5428,3700
P22646,1711,1187
P22682,8227,5656
P22724,3169,2161
P22727,3286,2216
P22777,3628,2465
P22858,1585,1076
P22892,7408,5070
P22893,2881,1929
P22907,3259,2210
P22935,1252,857
P23116,12106,8407
P23204,4222,2938
P23249,9046,6135
P23298,6157,4239
P23299,1171,804
P23336,3556,2462
P23359,3880,2678
P23463,2611,1808
P23475,5482,3766
P23506,2053,1403
P23578,3934,2681
P23589,2701,1845
P23591,2899,1989
P23611,3826,2618
P23708,3124,2130
P23738,5968,4073
P23772,3997,2711
P23780,5833,3978
P23798,3088,2106
P23804,4411,3068
P23812,2422,1645
P23906,3151,2169
P23927,1585,1083
P23950,3052,2067
P24063,10477,7137
P24161,1486,1025
P24270,4753,3299
P24288,3484,2378
P24383,3151,2183
P24452,3151,2174
P24526,1198,826
P24527,5509,3787
P24529,4492,3063
P24547,4636,3192
P24604,5680,3943
P24610,4321,2951
P24668,2512,1713
P24699,2305,1595
P24721,2719,1879
P24788,7066,4884
P24807,694,465
P25085,1612,1119
P25119,4276,2931
P25206,7318,5057
P25233,2935,2012
P25318,6301,4147
P25322,2665,1830
P25425,6940,4676
P25446,2953,2066
P25785,1990,1391
P25799,8749,5984
P25801,1432,1004
P25911,4618,3215
P25916,2926,2010
P25918,4933,3339
P26011,7264,4963
P26039,22879,15625
P26040,5284,3703
P26041,5203,3636
P26043,5257,3689
P26231,8164,5662
P26323,4078,2814
P26369,4285,2930
P26443,5032,3468
P26450,6526,4542
P26516,2899,2008
P26638,4618,3193
P26928,6454,4450
P27038,4627,3199
P27040,4834,3315
P27046,10360,7146
P27090,3736,2590
P27512,2611,1809
P27546,10135,6900
P27548,2350,1612
P27577,3970,2758
P27600,3421,2351
P27601,3403,2351
P27612,7156,4913
P27641,6598,4595
P27659,3637,2503
P27664,7741,5395
P27671,11368,7870
P27699,3223,2192
P27773,4555,3153
P27782,3583,2490
P27786,4573,3142
P27792,2512,1675
P27808,4033,2758
P27870,7615,5277
P27889,5032,3456
P27931,3700,2521
P28028,7246,4974
P28047,3151,2179
P28063,2494,1698
P28076,1981,1330
P28078,2359,1601
P28184,622,446
P28271,8011,5480
P28301,3709,2552
P28352,2863,1969
P28359,3070,2126
P28474,3376,2305
P28481,13393,9048
P28574,1450,1014
P28575,5266,3607
P28649,4537,3144
P28650,4123,2821
P28651,2629,1804
P28653,3331,2294
P28654,3196,2212
P28656,3529,2496
P28658,4285,2975
P28660,10162,7007
P28661,4312,2978
P28663,2692,1884
P28667,1810,1245
P28700,4213,2881
P28704,4690,3182
P28705,4177,2866
P28738,8614,6029
P28740,6355,4399
P28741,6319,4372
P28798,5311,3662
P28825,6733,4655
P28828,13078,9004
P28843,6850,4746
P28862,4303,2961
P28867,6076,4230
P29037,2854,1941
P29121,5905,4004
P29268,3142,2168
P29319,8857,6130
P29341,5734,3950
P29351,5365,3717
P29352,7228,4978
P29416,4762,3259
P29452,3628,2511
P29477,10306,7088
P29533,6661,4579
P29594,4078,2810
P29595,739,511
P29699,3115,2121
P29758,3961,2723
P29788,4312,2967
P30051,3835,2661
P30204,4132,2838
P30275,3772,2558
P30276,3592,2488
P30280,2611,1792
P30282,2638,1789
P30285,2737,1846
P30306,5194,3573
P30412,1918,1298
P30415,13087,8997
P30416,4132,2856
P30561,7642,5272
P30658,4681,3189
P30677,3205,2232
P30678,3376,2329
P30882,829,572
P30999,8452,5800
P31001,4231,2912
P31041,1972,1360
P31230,2800,1927
P31240,2179,1484
P31245,3358,2315
P31257,3088,2131
P31266,4744,3260
P31311,2827,1945
P31313,2746,1890
P31324,3754,2593
P31360,4015,2725
P31362,3889,2637
P31428,3700,2513
P31695,17686,12060
P31750,4330,2984
P31809,4699,3213
P31938,3547,2439
P31955,2242,1554
P31996,2944,1990
P32020,4933,3385
P32043,2008,1392
P32114,3556,2412
P32233,3313,2300
P32261,4195,2887
P32507,4780,3213
P32648,1540,1056
P32848,1000,689
P32883,1711,1192
P32921,4339,3006
P32972,2161,1471
P33146,7066,4804
P33173,15265,10457
P33174,11089,7739
P33175,9253,6445
P33215,5950,4066
P33242,4168,2866
P33434,5968,4109
P33435,4258,2945
P33587,4150,2861
P33609,13195,9197
P33610,4555,3180
P33611,5410,3681
P33622,901,611
P33680,1054,720
P33896,5320,3652
P34022,1837,1295
P34057,1828,1280
P34821,3601,2456
P34884,1045,717
P34914,4996,3430
P34927,2566,1763
P34928,802,550
P35123,8668,5973
P35235,5383,3740
P35242,2242,1525
P35283,2197,1515
P35288,2143,1482
P35290,1837,1269
P35293,1864,1284
P35295,2107,1436
P35329,7768,5346
P35330,2503,1709
P35385,1531,1044
P35396,3970,2751
P35428,2548,1726
P35456,2953,2012
P35486,3520,2423
P35492,5923,4048
P35505,3781,2583
P35545,1207,815
P35546,10045,6845
P35550,2953,1998
P35564,5329,3729
P35569,11107,7537
P35583,4141,2840
P35584,3187,2155
P35601,10189,7064
P35639,1522,1037
P35700,1801,1255
P35710,6877,4728
P35761,7714,5349
P35821,3898,2688
P35831,6985,4831
P35917,12277,8404
P35922,5536,3795
P35951,7768,5410
P35969,12007,8229
P35980,1702,1143
P35991,5941,4129
P36363,1756,1209
P36423,4807,3264
P36536,1792,1227
P36552,3997,2709
P36895,4798,3320
P36898,4528,3119
P36916,5473,3711
P36993,3520,2423
P37040,6112,4209
P37172,4591,3154
P37217,1801,1254
P37238,4555,3179
P37242,4159,2880
P37804,1819,1254
P37889,10999,7618
P37913,8254,5673
P38060,2935,1989
P38532,4735,3224
P38533,4825,3359
P38575,1666,1099
P38585,3403,2349
P38647,6121,4215
P39038,8227,5642
P39039,2161,1473
P39053,7813,5365
P39054,7840,5393
P39061,11602,7769
P39098,5779,3953
P39428,3691,2532
P39429,4519,3109
P39447,15715,10844
P39655,5977,4086
P39688,4843,3332
P39689,1441,976
P39749,3412,2355
P40124,4276,2945
P40142,5617,3870
P40201,15409,10741
P40223,7543,5136
P40224,847,590
P40226,3214,2137
P40336,2953,2054
P40630,2197,1522
P40645,7453,5136
P40646,3430,2336
P40694,8947,6099
P40749,3835,2636
P41105,1243,847
P41133,1081,739
P41136,1216,843
P41158,3880,2649
P41160,1513,1034
P41164,4303,2997
P41183,6373,4430
P41216,6301,4322
P41230,13996,9564
P41241,4060,2798
P41242,4195,2856
P41245,6580,4505
P41272,2260,1560
P41317,2206,1500
P41539,1180,816
P41969,3871,2597
P41971,3691,2517
P42125,2611,1781
P42208,3259,2269
P42227,6940,4780
P42228,6751,4665
P42232,7084,4892
P42337,9622,6689
P42567,8083,5578
P42580,2755,1853
P42581,3214,2187
P42582,2872,1957
P42586,2467,1690
P42669,2899,1983
P42682,4753,3298
P42703,9838,6777
P42932,4942,3401
P43021,3196,2185
P43025,1828,1260
P43027,4465,3036
P43081,1828,1264
P43120,2449,1685
P43135,3736,2571
P43241,2809,1915
P43247,8425,5802
P43267,2089,1411
P43300,3493,2416
P43346,2350,1631
P43352,3790,2623
P43404,5572,3840
P43407,1828,1258
P43431,1945,1341
P43432,3025,2093
P43488,1792,1235
P43687,2467,1676
P43883,3835,2631
P45376,2854,1979
P45448,5050,3497
P45591,1504,1049
P45878,1270,859
P45952,3799,2625
P46061,5311,3614
P46062,6247,4206
P46096,3799,2618
P46097,3808,2642
P46099,3232,2170
P46414,1783,1232
P46460,6706,4635
P46471,3907,2710
P46638,1972,1355
P46660,4519,3081
P46662,5374,3742
P46664,4114,2823
P46684,4033,2794
P46686,5068,3469
P46694,1450,977
P46718,3097,2149
P46735,9973,6955
P46737,2629,1826
P46938,4402,2994
P47239,4537,3095
P47242,3088,2099
P47708,6139,4231
P47713,6742,4658
P47738,4681,3189
P47740,4366,3002
P47741,2458,1678
P47758,2431,1646
P47759,1549,1071
P47791,4510,3075
P47802,2863,1927
P47806,10009,6795
P47809,3583,2478
P47810,5824,3991
P47811,3250,2248
P47856,6283,4345
P47857,7030,4795
P47867,4249,2974
P47873,1801,1178
P47876,2458,1687
P47877,2755,1881
P47878,2638,1814
P47880,2152,1457
P47911,2674,1842
P47915,1450,1013
P47930,2944,1992
P47931,3106,2168
P47934,5644,3870
P47939,1585,1089
P47941,2737,1883
P47945,568,401
P47955,1036,715
P47963,1909,1308
P47993,1036,690
P48025,5671,3908
P48026,1549,1081
P48031,3142,2142
P48036,2881,1969
P48193,7732,5353
P48281,3808,2627
P48299,1936,1316
P48301,4015,2734
P48318,5347,3693
P48346,1468,1027
P48377,8677,5884
P48379,6463,4416
P48381,6751,4610
P48432,2881,1972
P48437,6643,4599
P48453,4735,3256
P48455,4627,3177
P48540,1909,1312
P48614,3511,2385
P48615,3196,2186
P48678,5995,4082
P48722,7552,5252
P48725,26092,18044
P48744,1189,810
P48755,2467,1672
P48756,1306,889
P48757,919,621
P48758,2503,1701
P48759,3439,2318
P48760,5293,3577
P48771,757,517
P48772,640,429
P48774,2026,1414
P48776,3664,2525
P48787,1909,1315
P48964,4636,3201
P48967,4033,2776
P48972,6346,4350
P48985,3169,2162
P48986,3043,2106
P48999,6076,4226
P49003,4078,2815
P49117,5374,3705
P49135,7057,4881
P49138,3484,2414
P49183,2566,1766
P49222,6229,4268
P49290,6454,4378
P49429,3547,2462
P49442,3574,2462
P49446,6301,4341
P49586,3313,2293
P49615,2638,1816
P49698,4276,2946
P49710,4384,3039
P49717,7768,5337
P49718,6607,4548
P49722,2116,1448
P49766,1873,1269
P49772,2098,1410
P49813,3241,2236
P49817,1612,1135
P49935,3007,2080
P50136,3988,2753
P50171,2341,1577
P50172,2638,1804
P50247,3898,2689
P50283,1900,1292
P50284,3745,2552
P50285,4798,3256
P50289,2359,1631
P50396,4033,2807
P50404,3376,2284
P50405,3403,2331
P50428,4564,3077
P50429,4816,3291
P50431,4312,2956
P50446,4987,3418
P50462,1756,1218
P50481,3610,2471
P50516,5563,3824
P50518,2044,1433
P50538,2053,1402
P50540,2062,1412
P50543,892,625
P50544,5914,4009
P50580,3556,2453
P50586,4555,3135
P50592,2629,1808
P50608,3394,2346
P50615,2278,1590
P50652,5329,3642
P50752,2719,1911
P50992,2656,1835
P51125,7102,4920
P51141,6265,4240
P51150,1873,1300
P51162,1162,807
P51163,2395,1643
P51174,3880,2680
P51175,4303,2869
P51432,11116,7606
P51448,4717,3263
P51557,2566,1750
P51569,3781,2622
P51612,8380,5762
P51637,1369,949
P51642,1792,1230
P51655,5023,3488
P51656,3106,2104
P51660,6625,4514
P51661,3484,2341
P51667,1504,1048
P51807,1027,707
P51855,4276,2918
P51863,3169,2212
P51865,1549,1060
P51879,991,699
P51880,1198,830
P51885,3052,2131
P51908,2071,1427
P51910,1711,1184
P51942,4510,3065
P51943,3808,2620
P51944,7003,4800
P51954,10837,7544
P51960,6769,4692
P52019,5158,3514
P52194,5509,3845
P52196,2683,1815
P52293,4771,3291
P52430,3205,2190
P52432,3124,2145
P52479,7138,4911
P52480,4789,3280
P52624,2809,1933
P52633,7543,5112
P52760,1225,838
P52787,3763,2570
P52792,4195,2860
P52793,1855,1299
P52795,3115,2135
P52800,3034,2093
P52801,1891,1280
P52825,5932,4076
P52850,7957,5402
P52912,3484,2393
P52946,2566,1742
P52950,3025,2046
P52963,6184,4276
P53026,1963,1361
P53347,2377,1602
P53349,13447,9156
P53351,6148,4271
P53368,1414,963
P53395,4348,2981
P53564,4150,2828
P53569,9478,6598
P53612,3061,2098
P53657,5176,3500
P53668,5833,4013
P53690,5248,3590
P53702,2458,1700
P53762,7129,4852
P53776,3520,2435
P53798,3754,2596
P53808,1936,1347
P53995,17506,11941
P53996,1612,1142
P54071,4078,2819
P54099,11152,7569
P54103,5599,3917
P54116,2566,1760
P54130,1882,1277
P54254,7129,4835
P54265,5689,3836
P54276,12232,8365
P54279,7741,5301
P54285,4366,3000
P54310,6841,4591
P54369,2053,1410
P54726,3277,2263
P54728,3754,2548
P54729,5536,3843
P54731,5851,4019
P54751,3043,2087
P54754,8947,6101
P54761,8893,6047
P54763,8884,6104
P54775,3772,2616
P54797,2494,1715
P54818,6166,4209
P54822,4366,2993
P54823,4357,3009
P54830,4879,3324
P54843,3340,2282
P54846,2143,1442
P54869,4582,3138
P54923,3268,2242
P55002,1657,1154
P55041,2665,1839
P55050,1198,832
P55065,4447,3009
P55095,1630,1133
P55097,2971,2047
P55098,2755,1892
P55099,1054,709
P55104,3178,2158
P55194,6130,4153
P55200,35704,24415
P55258,1873,1295
P55264,3259,2266
P55288,7174,4965
P55292,8128,5566
P55302,3250,2254
P55821,1621,1138
P55849,7984,5504
P55850,8074,5579
P56135,802,550
P56183,4456,3081
P56198,2161,1478
P56203,3349,2302
P56213,1792,1234
P56375,964,659
P56376,901,618
P56379,532,369
P56380,1333,924
P56382,478,331
P56388,1171,800
P56389,1324,907
P56392,730,490
P56394,577,403
P56395,1216,835
P56399,7732,5329
P56473,1189,806
P56477,4483,3078
P56480,4771,3244
P56501,2782,1867
P56528,2746,1892
P56542,3187,2164
P56546,4015,2759
P56581,3799,2640
P56677,7705,5283
P56716,18865,13056
P56818,4519,3088
P56873,1801,1233
P56931,3997,2728
P56942,1495,1028
P56959,4672,3173
P56960,7993,5502
P57016,4762,3237
P57080,9505,6585
P57096,1117,761
P57110,8155,5565
P57680,9055,6164
P57716,6382,4350
P57722,3349,2293
P57724,3637,2448
P57725,3358,2321
P57746,2233,1530
P57748,4348,2977
P57759,2368,1626
P57774,883,603
P57784,2305,1585
P58006,4438,3076
P58022,6994,4844
P58043,4330,2953
P58044,2053,1438
P58058,3961,2713
P58059,793,544
P58064,1135,774
P58069,7633,5292
P58137,2890,1962
P58158,3025,2032
P58196,2944,2030
P58242,4114,2817
P58252,7732,5322
P58269,3412,2376
P58283,7687,5386
P58389,2917,2018
P58404,6850,4673
P58459,9946,6788
P58462,6355,4362
P58463,6436,4387
P58465,2494,1714
P58466,2359,1604
P58467,3961,2690
P58500,1288,909
P58501,8281,5752
P58544,4402,2994
P58545,4780,3297
P58659,3970,2737
P58660,9199,6230
P58682,9298,6457
P58686,757,528
P58710,3970,2730
P58742,4924,3309
P58801,4861,3349
P58802,4510,3096
P58929,4780,3239
P59016,5563,3822
P59017,3916,2664
P59024,1909,1333
P59034,2323,1575
P59041,1981,1341
P59048,1207,836
P59054,5257,3568
P59108,4942,3402
P59113,6103,4226
P59114,6364,4368
P59222,7507,5118
P59235,3430,2342
P59280,5671,3895
P59281,9694,6638
P59325,3871,2733
P59326,5041,3480
P59328,10054,6946
P59384,8560,5824
P59438,10144,6936
P59470,10207,7053
P59481,3133,2126
P59509,10900,7490
P59511,17164,11828
P59644,9037,6072
P59672,10360,7088
P59708,1135,796
P59759,9730,6653
P59764,17812,12270
P59808,11080,7575
P59900,6832,4595
P59913,3223,2245
P59941,3016,2039
P60003,757,520
P60041,1054,729
P60060,622,429
P60122,4114,2846
P60191,2431,1642
P60229,4015,2795
P60324,1612,1098
P60330,19072,12941
P60334,1810,1252
P60335,3214,2202
P60487,2638,1755
P60521,1063,744
P60603,721,479
P60605,1495,1035
P60755,8551,5857
P60824,1558,1045
P60843,3664,2528
P60853,5401,3695
P60867,1081,745
P60879,1864,1309
P60897,640,459
P60898,1135,804
P60904,1792,1248
P60954,4357,3021
P61021,1945,1334
P61022,1765,1219
