proteinID_x	organism_x	description_x	valid_cds_x	proteinID_y	organism_y	description_y	valid_cds_y
G5AMP4	HG	standard	True	Q80U04	MM	standard	True
G5AMQ9	HG	standard	True	P30999	MM	standard	True
G5AMR0	HG	standard	True	O88809	MM	standard	True
G5AMR2	HG	standard	True	Q8BUY8	MM	standard	True
G5AMR5	HG	standard	True	Q3MI99	MM	standard	True
G5AMS3	HG	standard	True	Q8JZQ5	MM	standard	True
G5AMS6	HG	standard	True	P70313	MM	standard	True
G5AMS9	HG	standard	True	Q6X1Y6	MM	standard	True
G5AMT0	HG	standard	True	P49615	MM	standard	True
G5AMT2	HG	standard	True	Q9JIX9	MM	standard	True
G5AMT4	HG	standard	True	Q8VHH5	MM	standard	True
G5AMT7	HG	standard	True	Q99LE6	MM	standard	True
G5AMT8	HG	standard	True	Q3UU43	MM	standard	True
G5AMT9	HG	standard	True	Q6P9Z1	MM	standard	True
G5AMU1	HG	standard	True	P54729	MM	standard	True
G5AMU2	HG	standard	True	D3Z757	MM	standard	True
G5AMU4	HG	standard	True	Q921J2	MM	standard	True
G5AMU5	HG	standard	True	Q91WG5	MM	standard	True
G5AMV1	HG	standard	True	Q9CX47	MM	standard	True
G5AMV2	HG	standard	True	Q641P0	MM	standard	True
G5AMV4	HG	standard	True	Q3TIX6	MM	standard	True
G5AMV5	HG	standard	True	P16460	MM	standard	True
G5AMV9	HG	standard	True	Q9CZB3	MM	standard	True
G5AMW2	HG	standard	True	Q99JP0	MM	standard	True
G5AMW4	HG	standard	True	Q99K51	MM	standard	True
G5AMW9	HG	standard	True	Q8BLK3	MM	standard	True
G5AMX0	HG	standard	True	P06837	MM	standard	True
G5AMX5	HG	standard	True	Q8VHI6	MM	standard	True
G5AMX6	HG	standard	True	Q8R3L8	MM	standard	True
G5AMX7	HG	standard	True	Q9DBU5	MM	standard	True
G5AMY1	HG	standard	True	Q8R332	MM	standard	True
G5AMY2	HG	standard	True	Q8VE11	MM	standard	True
G5AMY6	HG	standard	True	A6H611	MM	standard	True
G5AMY9	HG	standard	True	Q9JLC8	MM	standard	True
G5AMZ5	HG	standard	True	Q8C7R7	MM	standard	True
G5AMZ8	HG	standard	True	Q3T9Z9	MM	standard	True
G5AMZ9	HG	standard	True	Q8BYM7	MM	standard	True
G5AN00	HG	standard	True	Q9Z1T2	MM	standard	True
G5AN03	HG	standard	True	Q920C1	MM	standard	True
G5AN04	HG	standard	True	Q80TE4	MM	standard	True
G5AN09	HG	standard	True	Q64726	MM	standard	True
G5AN10	HG	standard	True	Q8BGS3	MM	standard	True
G5AN11	HG	standard	True	Q07231	MM	standard	True
G5AN14	HG	standard	True	O88545	MM	standard	True
G5AN15	HG	standard	True	Q61881	MM	standard	True
G5AN17	HG	standard	True	Q62311	MM	standard	True
G5AN18	HG	standard	True	Q8BQ47	MM	standard	True
G5AN19	HG	standard	True	Q8BWY4	MM	standard	True
G5AN22	HG	standard	True	Q8CF66	MM	standard	True
G5AN25	HG	standard	True	Q8BKV1	MM	standard	True
G5AN26	HG	standard	True	O70576	MM	standard	True
G5AN28	HG	standard	True	Q6IR42	MM	standard	True
G5AN29	HG	standard	True	Q8K3A9	MM	standard	True
G5AN33	HG	standard	True	O88291	MM	standard	True
G5AN41	HG	standard	True	Q8CH02	MM	standard	True
G5AN42	HG	standard	True	Q9D2X5	MM	standard	True
G5AN43	HG	standard	True	Q8CHY6	MM	standard	True
G5AN44	HG	standard	True	Q925K9	MM	standard	True
G5AN46	HG	standard	True	F6W8I0	MM	standard	True
G5AN48	HG	standard	True	Q6PGG2	MM	standard	True
G5AN52	HG	standard	True	P62492	MM	standard	True
G5AN53	HG	standard	True	E9Q8V6	MM	standard	True
G5AN55	HG	standard	True	Q8R3P6	MM	standard	True
G5AN62	HG	standard	True	Q9JHS4	MM	standard	True
G5AN63	HG	standard	True	G3UW59	MM	standard	True
G5AN64	HG	standard	True	Q8C828	MM	standard	True
G5AN65	HG	standard	True	Q08AT1	MM	standard	True
G5AN67	HG	standard	True	Q9D799	MM	standard	True
G5AN68	HG	standard	True	Q9CQC8	MM	standard	True
G5AN75	HG	standard	True	Q8K124	MM	standard	True
G5AN76	HG	standard	True	Q80SX8	MM	standard	True
G5AN77	HG	standard	True	Q8VC52	MM	standard	True
G5AN78	HG	standard	True	O08608	MM	standard	True
G5AN80	HG	standard	True	Q8R060	MM	standard	True
G5AN81	HG	standard	True	Q9D8E6	MM	standard	True
G5AN82	HG	standard	True	P31938	MM	standard	True
G5AN83	HG	standard	True	Q91WA1	MM	standard	True
G5AN84	HG	standard	True	Q8C0S1	MM	standard	True
G5AN90	HG	standard	True	Q99LI7	MM	standard	True
G5AN91	HG	standard	True	Q8BTG3	MM	standard	True
G5AN93	HG	standard	True	Q91WS7	MM	standard	True
G5AN94	HG	standard	True	A0A338P6K9	MM	standard	True
G5AN98	HG	standard	True	Q62441	MM	standard	True
G5ANA3	HG	standard	True	Q8BGC0	MM	standard	True
G5ANB1	HG	standard	True	P43247	MM	standard	True
G5ANB4	HG	standard	True	P54276	MM	standard	True
G5ANB5	HG	standard	True	Q7TPD1	MM	standard	True
G5ANB7	HG	standard	True	E9Q7L6	MM	standard	True
G5ANB9	HG	standard	True	Q3TDD9	MM	standard	True
G5ANC0	HG	standard	True	Q8CDJ8	MM	standard	True
G5ANC2	HG	standard	True	Q8VDT9	MM	standard	True
G5ANC3	HG	standard	True	Q8BKP2	MM	standard	True
G5ANC4	HG	standard	True	Q91Y97	MM	standard	True
G5ANC6	HG	standard	True	Q5DTM8	MM	standard	True
G5AND0	HG	standard	True	G3UZ78	MM	standard	True
G5AND4	HG	standard	True	Q8K400	MM	standard	True
G5AND9	HG	standard	True	P98078	MM	standard	True
G5ANE0	HG	standard	True	P06683	MM	standard	True
G5ANE1	HG	standard	True	Q6QI06	MM	standard	True
G5ANE4	HG	standard	True	Q4VBE4	MM	standard	True
G5ANE6	HG	standard	True	Q3UH68	MM	standard	True
G5ANF9	HG	standard	True	Q924C6	MM	standard	True
G5ANG1	HG	standard	True	Q64317	MM	standard	True
G5ANG2	HG	standard	True	Q9CPW9	MM	standard	True
G5ANG3	HG	standard	True	Q8BY71	MM	standard	True
G5ANG4	HG	standard	True	Q8BH59	MM	standard	True
G5ANG5	HG	standard	True	O88487	MM	standard	True
G5ANG7	HG	standard	True	P40645	MM	standard	True
G5ANH7	HG	standard	True	E9Q287	MM	standard	True
G5ANI2	HG	standard	True	Q9CPZ1	MM	standard	True
G5ANI4	HG	standard	True	Q8BJ63	MM	standard	True
G5ANI5	HG	standard	True	Q3TPX4	MM	standard	True
G5ANI6	HG	standard	True	P80206	MM	standard	True
G5ANI8	HG	standard	True	Q3TTJ4	MM	standard	True
G5ANJ0	HG	standard	True	Q9R0Z9	MM	standard	True
G5ANJ3	HG	standard	True	Q80WQ4	MM	standard	True
G5ANJ6	HG	standard	True	Q571I4	MM	standard	True
G5ANK4	HG	standard	True	O35536	MM	standard	True
G5ANK5	HG	standard	True	Q61012	MM	standard	True
G5ANK6	HG	standard	True	P61953	MM	standard	True
G5ANK8	HG	standard	True	Q01149	MM	standard	True
G5ANL3	HG	standard	True	P52430	MM	standard	True
G5ANL8	HG	standard	True	Q61200	MM	standard	True
G5ANM2	HG	standard	True	Q9ESS0	MM	standard	True
G5ANM4	HG	standard	True	P97357	MM	standard	True
G5ANM9	HG	standard	True	Q9D0M0	MM	standard	True
G5ANN0	HG	standard	True	P43025	MM	standard	True
G5ANN2	HG	standard	True	Q8VDC0	MM	standard	True
G5ANN7	HG	standard	True	Q8VDC1	MM	standard	True
G5ANP4	HG	standard	True	P08071	MM	standard	True
G5ANP5	HG	standard	True	Q5QGU6	MM	standard	True
G5ANP6	HG	standard	True	Q8VDB8	MM	standard	True
G5ANP7	HG	standard	True	P51865	MM	standard	True
G5ANP8	HG	standard	True	Q60I26	MM	standard	True
G5ANQ6	HG	standard	True	Q8R344	MM	standard	True
G5ANQ7	HG	standard	True	Q6ZQA0	MM	standard	True
G5ANS4	HG	standard	True	P51612	MM	standard	True
G5ANS5	HG	standard	True	P62311	MM	standard	True
G5ANS7	HG	standard	True	G3XA20	MM	standard	True
G5ANT1	HG	standard	True	P49117	MM	standard	True
G5ANT2	HG	standard	True	Q9D125	MM	standard	True
G5ANT3	HG	standard	True	Q80Y56	MM	standard	True
G5ANT4	HG	standard	True	Q9CR26	MM	standard	True
G5ANU1	HG	standard	True	Q3UMY5	MM	standard	True
G5ANV3	HG	standard	True	Q810L3	MM	standard	True
G5ANV9	HG	standard	True	Q9WVF7	MM	standard	True
G5ANW3	HG	standard	True	Q9QZQ1	MM	standard	True
G5ANW6	HG	standard	True	Q03385	MM	standard	True
G5ANW7	HG	standard	True	Q64285	MM	standard	True
G5ANX0	HG	standard	True	Q6PG04	MM	standard	True
G5ANX4	HG	standard	True	Q9Z2D1	MM	standard	True
G5ANX5	HG	standard	True	Q8CEE0	MM	standard	True
G5ANX6	HG	standard	True	Q80XP8	MM	standard	True
G5ANZ1	HG	standard	True	G3UYX5	MM	standard	True
G5ANZ3	HG	standard	True	Q63871	MM	standard	True
G5ANZ4	HG	standard	True	Q80ZX8	MM	standard	True
G5ANZ9	HG	standard	True	Q6P8Y7	MM	standard	True
G5AP00	HG	standard	True	P29341	MM	standard	True
G5AP02	HG	standard	True	Q9D115	MM	standard	True
G5AP09	HG	standard	True	O88942	MM	standard	True
G5AP10	HG	standard	True	Q7TSG2	MM	standard	True
G5AP16	HG	standard	True	P52787	MM	standard	True
G5AP17	HG	standard	True	Q99N93	MM	standard	True
G5AP20	HG	standard	True	Q3TC46	MM	standard	True
G5AP21	HG	standard	True	Q3B7Z2	MM	standard	True
G5AP38	HG	standard	True	Q9D2L9	MM	standard	True
G5AP46	HG	standard	True	P51642	MM	standard	True
G5AP47	HG	standard	True	Q62511	MM	standard	True
G5AP48	HG	standard	True	Q99N69	MM	standard	True
G5AP51	HG	standard	True	Q8K2P1	MM	standard	True
G5AP53	HG	standard	True	Q8VBX6	MM	standard	True
G5AP55	HG	standard	True	P97863	MM	standard	True
G5AP57	HG	standard	True	O55233	MM	standard	True
G5AP58	HG	standard	True	Q684R7	MM	standard	True
G5AP59	HG	standard	True	Q8BYY4	MM	standard	True
G5AP60	HG	standard	True	E9Q3L6	MM	standard	True
G5AP62	HG	standard	True	O08601	MM	standard	True
G5AP63	HG	standard	True	Q9QXT1	MM	standard	True
G5AP65	HG	standard	True	Q149L6	MM	standard	True
G5AP69	HG	standard	True	P63328	MM	standard	True
G5AP74	HG	standard	True	Q9WV54	MM	standard	True
G5AP75	HG	standard	True	Q9R0L6	MM	standard	True
G5AP78	HG	standard	True	Q71KU9	MM	standard	True
G5AP79	HG	standard	True	Q5HZI1	MM	standard	True
G5AP80	HG	standard	True	Q6PE55	MM	standard	True
G5AP85	HG	standard	True	Q6NZB0	MM	standard	True
G5AP86	HG	standard	True	O35143	MM	standard	True
G5AP87	HG	standard	True	P58043	MM	standard	True
G5AP88	HG	standard	True	Q9CZ82	MM	standard	True
G5AP89	HG	standard	True	Q501J7	MM	standard	True
G5AP90	HG	standard	True	Q8VE37	MM	standard	True
G5AP91	HG	standard	True	Q80VC6	MM	standard	True
G5AP94	HG	standard	True	Q9JL60	MM	standard	True
G5AP95	HG	standard	True	Q91YT7	MM	standard	True
G5AP97	HG	standard	True	P48193	MM	standard	True
G5AP99	HG	standard	True	Q8VE97	MM	standard	True
G5APA0	HG	standard	True	Q9DCS3	MM	standard	True
G5APA4	HG	standard	True	Q60736	MM	standard	True
G5APB2	HG	standard	True	Q9CRC9	MM	standard	True
G5APB3	HG	standard	True	Q8C3X4	MM	standard	True
G5APB6	HG	standard	True	Q50H33	MM	standard	True
G5APB7	HG	standard	True	Q8VEH6	MM	standard	True
G5APD2	HG	standard	True	Q9WVL5	MM	standard	True
G5APD5	HG	standard	True	Q8BWY9	MM	standard	True
G5APE6	HG	standard	True	Q8BG99	MM	standard	True
G5APE7	HG	standard	True	Q8K0X8	MM	standard	True
G5APF0	HG	standard	True	O35280	MM	standard	True
G5APF1	HG	standard	True	P50289	MM	standard	True
G5APF3	HG	standard	True	Q8C5W3	MM	standard	True
G5APF4	HG	standard	True	O08523	MM	standard	True
G5APF8	HG	standard	True	Q65Z40	MM	standard	True
G5APG1	HG	standard	True	Q9JKS4	MM	standard	True
G5APG7	HG	standard	True	Q9CRB3	MM	standard	True
G5APG8	HG	standard	True	Q60779	MM	standard	True
G5APG9	HG	standard	True	Q9CZ00	MM	standard	True
G5APH0	HG	standard	True	Q920A7	MM	standard	True
G5APH1	HG	standard	True	Q99J78	MM	standard	True
G5APH4	HG	standard	True	Q8K1S6	MM	standard	True
G5APH5	HG	standard	True	Q9JL70	MM	standard	True
G5APH6	HG	standard	True	Q8CE64	MM	standard	True
G5APH7	HG	standard	True	Q8C190	MM	standard	True
G5APH8	HG	standard	True	Q8BNN1	MM	standard	True
G5APH9	HG	standard	True	Q3UMM4	MM	standard	True
G5API0	HG	standard	True	Q8C624	MM	standard	True
G5API1	HG	standard	True	Q921W0	MM	standard	True
G5API2	HG	standard	True	P31428	MM	standard	True
G5API3	HG	standard	True	P47963	MM	standard	True
G5API6	HG	standard	True	E9Q4F7	MM	standard	True
G5APJ0	HG	standard	True	Q64332	MM	standard	True
G5APJ1	HG	standard	True	P37238	MM	standard	True
G5APJ2	HG	standard	True	Q6P7W5	MM	standard	True
G5APJ5	HG	standard	True	Q3V096	MM	standard	True
G5APJ6	HG	standard	True	G3X9Z4	MM	standard	True
G5APK0	HG	standard	True	Q923S9	MM	standard	True
G5APK2	HG	standard	True	Q9Z191	MM	standard	True
G5APK3	HG	standard	True	Q9CZE3	MM	standard	True
G5APK5	HG	standard	True	Q8BG48	MM	standard	True
G5APK6	HG	standard	True	L7N1Y0	MM	standard	True
G5APL2	HG	standard	True	Q8BZ94	MM	standard	True
G5APL6	HG	standard	True	Q9D2H5	MM	standard	True
G5APM0	HG	standard	True	P10493	MM	standard	True
G5APM2	HG	standard	True	Q8R2E9	MM	standard	True
G5APM3	HG	standard	True	Q8R4I4	MM	standard	True
G5APM4	HG	standard	True	Q8VHX2	MM	standard	True
G5APM5	HG	standard	True	Q9JL15	MM	standard	True
G5APM6	HG	standard	True	G3X9B1	MM	standard	True
G5APM7	HG	standard	True	Q9JI91	MM	standard	True
G5APN0	HG	standard	True	A6H5Y3	MM	standard	True
G5APN6	HG	standard	True	Q8BIL5	MM	standard	True
G5APN7	HG	standard	True	A2AJL3	MM	standard	True
G5APP0	HG	standard	True	Q69Z66	MM	standard	True
G5APP4	HG	standard	True	P97318	MM	standard	True
G5APP5	HG	standard	True	Q8BH35	MM	standard	True
G5APP6	HG	standard	True	Q8K182	MM	standard	True
G5APP8	HG	standard	True	Q8BRK8	MM	standard	True
G5APQ3	HG	standard	True	B1AY13	MM	standard	True
G5APQ7	HG	standard	True	P97306	MM	standard	True
G5APQ8	HG	standard	True	Q3U285	MM	standard	True
G5APQ9	HG	standard	True	E9PWG6	MM	standard	True
G5APR0	HG	standard	True	Q0KK56	MM	standard	True
G5APR1	HG	standard	True	Q920D3	MM	standard	True
G5APR2	HG	standard	True	Q9CPY7	MM	standard	True
G5APR4	HG	standard	True	Q8BVI4	MM	standard	True
G5APR5	HG	standard	True	Q8CDN6	MM	standard	True
G5APR6	HG	standard	True	Q920I9	MM	standard	True
G5APR8	HG	standard	True	Q5DTY9	MM	standard	True
G5APS4	HG	standard	True	O08901	MM	standard	True
G5APS8	HG	standard	True	Q9QY53	MM	standard	True
G5APT1	HG	standard	True	Q99N87	MM	standard	True
G5APT3	HG	standard	True	Q8BIQ3	MM	standard	True
G5APT6	HG	standard	True	Q9QXT8	MM	standard	True
G5APT7	HG	standard	True	Q3TC72	MM	standard	True
G5APT8	HG	standard	True	Q14DK4	MM	standard	True
G5APU0	HG	standard	True	Q6HA09	MM	standard	True
G5APU1	HG	standard	True	Q05922	MM	standard	True
G5APU4	HG	standard	True	P97360	MM	standard	True
G5APU6	HG	standard	True	Q8R0F9	MM	standard	True
G5APU7	HG	standard	True	Q5SQ27	MM	standard	True
G5APU8	HG	standard	True	Q9CRB8	MM	standard	True
G5APU9	HG	standard	True	Q99J08	MM	standard	True
G5APV0	HG	standard	True	Q5SPX3	MM	standard	True
G5APV1	HG	standard	True	Q5SPX1	MM	standard	True
G5APV2	HG	standard	True	Q8K4Z5	MM	standard	True
G5APV3	HG	standard	True	P58802	MM	standard	True
G5APV4	HG	standard	True	Q9CWQ8	MM	standard	True
G5APV5	HG	standard	True	P53347	MM	standard	True
G5APV6	HG	standard	True	P09056	MM	standard	True
G5APV7	HG	standard	True	Q80T85	MM	standard	True
G5APV9	HG	standard	True	Q8K296	MM	standard	True
G5APW3	HG	standard	True	Q9CQR5	MM	standard	True
G5APW5	HG	standard	True	P46662	MM	standard	True
G5APW6	HG	standard	True	O55125	MM	standard	True
G5APW7	HG	standard	True	Q8BKT7	MM	standard	True
G5APX0	HG	standard	True	O35643	MM	standard	True
G5APX1	HG	standard	True	Q8K5A4	MM	standard	True
G5APX2	HG	standard	True	Q8JZP9	MM	standard	True
G5APX4	HG	standard	True	Q61545	MM	standard	True
G5APX6	HG	standard	True	Q91VF5	MM	standard	True
G5APX7	HG	standard	True	O54863	MM	standard	True
G5APY4	HG	standard	True	Q6PB51	MM	standard	True
G5APY5	HG	standard	True	Q8K3A0	MM	standard	True
G5APY6	HG	standard	True	Q9Z265	MM	standard	True
G5APY8	HG	standard	True	Q80XJ3	MM	standard	True
G5APZ4	HG	standard	True	P35550	MM	standard	True
G5APZ6	HG	standard	True	P54775	MM	standard	True
G5APZ8	HG	standard	True	Q6NXH8	MM	standard	True
G5APZ9	HG	standard	True	Q8R2N0	MM	standard	True
G5AQ05	HG	standard	True	P97443	MM	standard	True
G5AQ08	HG	standard	True	Q80YQ8	MM	standard	True
G5AQ11	HG	standard	True	Q9CQ10	MM	standard	True
G5AQ12	HG	standard	True	Q6PCM1	MM	standard	True
G5AQ16	HG	standard	True	Q6PF93	MM	standard	True
G5AQ19	HG	standard	True	P70425	MM	standard	True
G5AQ25	HG	standard	True	Q99P69	MM	standard	True
G5AQ28	HG	standard	True	Q9JKU8	MM	standard	True
G5AQ29	HG	standard	True	P28705	MM	standard	True
G5AQ32	HG	standard	True	Q9JLJ2	MM	standard	True
G5AQ34	HG	standard	True	Q99PM9	MM	standard	True
G5AQ36	HG	standard	True	Q8BQN5	MM	standard	True
G5AQ39	HG	standard	True	Q80TC5	MM	standard	True
G5AQ40	HG	standard	True	Q99LM9	MM	standard	True
G5AQ44	HG	standard	True	Q148W8	MM	standard	True
G5AQ47	HG	standard	True	P25425	MM	standard	True
G5AQ50	HG	standard	True	Q3UZA1	MM	standard	True
G5AQ52	HG	standard	True	Q8C0T9	MM	standard	True
G5AQ53	HG	standard	True	Q9D023	MM	standard	True
G5AQ57	HG	standard	True	Q8BH58	MM	standard	True
G5AQ59	HG	standard	True	Q99ME7	MM	standard	True
G5AQ65	HG	standard	True	Q8CH25	MM	standard	True
G5AQ66	HG	standard	True	Q99ML9	MM	standard	True
G5AQ67	HG	standard	True	P30276	MM	standard	True
G5AQ71	HG	standard	True	A2CG49	MM	standard	True
G5AQ72	HG	standard	True	P13439	MM	standard	True
G5AQ77	HG	standard	True	Q61624	MM	standard	True
G5AQ78	HG	standard	True	Q91YJ2	MM	standard	True
G5AQ81	HG	standard	True	O35343	MM	standard	True
G5AQ82	HG	standard	True	Q8CG47	MM	standard	True
G5AQ83	HG	standard	True	Q9CZ30	MM	standard	True
G5AQ85	HG	standard	True	P45952	MM	standard	True
G5AQ88	HG	standard	True	O35652	MM	standard	True
G5AQ89	HG	standard	True	Q8BSA9	MM	standard	True
G5AQ90	HG	standard	True	F6QRE9	MM	standard	True
G5AQ94	HG	standard	True	E9PXF0	MM	standard	True
G5AQ97	HG	standard	True	Q30KN4	MM	standard	True
G5AQ99	HG	standard	True	Q8BTI9	MM	standard	True
G5AQA2	HG	standard	True	Q9CXW2	MM	standard	True
G5AQA3	HG	standard	True	O55029	MM	standard	True
G5AQA4	HG	standard	True	Q08652	MM	standard	True
G5AQA6	HG	standard	True	Q99JR6	MM	standard	True
G5AQA9	HG	standard	True	J3QM92	MM	standard	True
G5AQB0	HG	standard	True	P97311	MM	standard	True
G5AQB4	HG	standard	True	P46684	MM	standard	True
G5AQB5	HG	standard	True	Q8K2A1	MM	standard	True
G5AQC4	HG	standard	True	Q9ER10	MM	standard	True
G5AQC5	HG	standard	True	Q8BJR6	MM	standard	True
G5AQC6	HG	standard	True	Q8VC57	MM	standard	True
G5AQC7	HG	standard	True	Q9Z2A0	MM	standard	True
G5AQC8	HG	standard	True	Q8JZV7	MM	standard	True
G5AQD0	HG	standard	True	Q3UUG6	MM	standard	True
G5AQD1	HG	standard	True	Q9R1A3	MM	standard	True
G5AQD2	HG	standard	True	Q6GQV0	MM	standard	True
G5AQD3	HG	standard	True	P51944	MM	standard	True
G5AQD6	HG	standard	True	P42125	MM	standard	True
G5AQE0	HG	standard	True	Q8VBW5	MM	standard	True
G5AQE6	HG	standard	True	Q8CFA7	MM	standard	True
G5AQE8	HG	standard	True	E9PUW8	MM	standard	True
G5AQF1	HG	standard	True	Q9CR25	MM	standard	True
G5AQF2	HG	standard	True	Q8K0C1	MM	standard	True
G5AQF5	HG	standard	True	Q8BW72	MM	standard	True
G5AQF7	HG	standard	True	Q8R1F5	MM	standard	True
G5AQF8	HG	standard	True	A2A9C3	MM	standard	True
G5AQF9	HG	standard	True	Q9D7W5	MM	standard	True
G5AQG1	HG	standard	True	Q9JJ66	MM	standard	True
G5AQH7	HG	standard	True	Q3TDE8	MM	standard	True
G5AQH9	HG	standard	True	Q99LQ4	MM	standard	True
G5AQI1	HG	standard	True	Q3V1T4	MM	standard	True
G5AQI3	HG	standard	True	P62960	MM	standard	True
G5AQI4	HG	standard	True	Q9D868	MM	standard	True
G5AQI5	HG	standard	True	Q8BVF4	MM	standard	True
G5AQI7	HG	standard	True	Q8VDG5	MM	standard	True
G5AQI8	HG	standard	True	A2BGJ5	MM	standard	True
G5AQI9	HG	standard	True	Q6PFX8	MM	standard	True
G5AQJ0	HG	standard	True	Q8BUR3	MM	standard	True
G5AQJ2	HG	standard	True	O09051	MM	standard	True
G5AQJ3	HG	standard	True	A2A884	MM	standard	True
G5AQJ4	HG	standard	True	P22389	MM	standard	True
G5AQJ5	HG	standard	True	Q70KY4	MM	standard	True
G5AQJ6	HG	standard	True	Q8K214	MM	standard	True
G5AQJ7	HG	standard	True	Q8BHW9	MM	standard	True
G5AQJ8	HG	standard	True	P70698	MM	standard	True
G5AQK1	HG	standard	True	P70353	MM	standard	True
G5AQK2	HG	standard	True	Q80U57	MM	standard	True
G5AQK4	HG	standard	True	Q9CXP9	MM	standard	True
G5AQK5	HG	standard	True	Q9QYZ8	MM	standard	True
G5AQK6	HG	standard	True	Q60967	MM	standard	True
G5AQL0	HG	standard	True	Q61425	MM	standard	True
G5AQL1	HG	standard	True	P27782	MM	standard	True
G5AQL2	HG	standard	True	Q9D1R9	MM	standard	True
G5AQL4	HG	standard	True	Q8BWU8	MM	standard	True
G5AQL7	HG	standard	True	Q80ZX0	MM	standard	True
G5AQL9	HG	standard	True	O08738	MM	standard	True
G5AQM0	HG	standard	True	Q9EPR2	MM	standard	True
G5AQM1	HG	standard	True	Q61129	MM	standard	True
G5AQM7	HG	standard	True	Q8BM85	MM	standard	True
G5AQM8	HG	standard	True	P31230	MM	standard	True
G5AQM9	HG	standard	True	E9PW74	MM	standard	True
G5AQN1	HG	standard	True	O35864	MM	standard	True
G5AQN2	HG	standard	True	Q8R1Z4	MM	standard	True
G5AQN3	HG	standard	True	E9Q956	MM	standard	True
G5AQN5	HG	standard	True	Q9ERE3	MM	standard	True
G5AQN9	HG	standard	True	Q8CDG3	MM	standard	True
G5AQP0	HG	standard	True	P51960	MM	standard	True
G5AQP1	HG	standard	True	Q8BG31	MM	standard	True
G5AQP2	HG	standard	True	Q9CYH6	MM	standard	True
G5AQP5	HG	standard	True	Q3U564	MM	standard	True
G5AQQ1	HG	standard	True	Q9R1C0	MM	standard	True
G5AQQ8	HG	standard	True	O08808	MM	standard	True
G5AQQ9	HG	standard	True	O88895	MM	standard	True
G5AQR1	HG	standard	True	Q6PFY1	MM	standard	True
G5AQR3	HG	standard	True	Q9DCV6	MM	standard	True
G5AQR6	HG	standard	True	O88958	MM	standard	True
G5AQR8	HG	standard	True	Q9WTP2	MM	standard	True
G5AQR9	HG	standard	True	P61148	MM	standard	True
G5AQS1	HG	standard	True	Q6ZQ82	MM	standard	True
G5AQS2	HG	standard	True	P06537	MM	standard	True
G5AQS3	HG	standard	True	Q8C180	MM	standard	True
G5AQS5	HG	standard	True	Q61670	MM	standard	True
G5AQS8	HG	standard	True	Q8VHJ5	MM	standard	True
G5AQS9	HG	standard	True	Q8BMG7	MM	standard	True
G5AQT0	HG	standard	True	Q9Z0S1	MM	standard	True
G5AQT1	HG	standard	True	Q8CGC7	MM	standard	True
G5AQT3	HG	standard	True	Q80UG5	MM	standard	True
G5AQT4	HG	standard	True	A8Y5H7	MM	standard	True
G5AQT8	HG	standard	True	A2AA28	MM	standard	True
G5AQT9	HG	standard	True	Q9ERI5	MM	standard	True
G5AQU4	HG	standard	True	Q00LT2	MM	standard	True
G5AQU5	HG	standard	True	Q9CX80	MM	standard	True
G5AQU7	HG	standard	True	O88816	MM	standard	True
G5AQU8	HG	standard	True	Q6ZPJ3	MM	standard	True
G5AQU9	HG	standard	True	Q8CI15	MM	standard	True
G5AQV1	HG	standard	True	Q9D0M1	MM	standard	True
G5AQV2	HG	standard	True	A0A140LIY9	MM	standard	True
G5AQV3	HG	standard	True	Q8BQH4	MM	standard	True
G5AQV5	HG	standard	True	Q61660	MM	standard	True
G5AQV6	HG	standard	True	O35250	MM	standard	True
G5AQV9	HG	standard	True	Q8BMA6	MM	standard	True
G5AQW0	HG	standard	True	Q9D952	MM	standard	True
G5AQW2	HG	standard	True	Q9D7K2	MM	standard	True
G5AQW3	HG	standard	True	Q9R0H0	MM	standard	True
G5AQW7	HG	standard	True	Q80W22	MM	standard	True
G5AQW8	HG	standard	True	E0CZH3	MM	standard	True
G5AQW9	HG	standard	True	Q9DAG4	MM	standard	True
G5AR19	HG	standard	True	P50462	MM	standard	True
G5AR20	HG	standard	True	Q58FA4	MM	standard	True
G5AR21	HG	standard	True	E9Q842	MM	standard	True
G5AR22	HG	standard	True	P52950	MM	standard	True
G5AR23	HG	standard	True	Q9Z2G9	MM	standard	True
G5AR24	HG	standard	True	Q922H1	MM	standard	True
G5AR26	HG	standard	True	Q2VWQ2	MM	standard	True
G5AR29	HG	standard	True	E9Q5Z5	MM	standard	True
G5AR30	HG	standard	True	P11862	MM	standard	True
G5AR31	HG	standard	True	Q3UZP4	MM	standard	True
G5AR32	HG	standard	True	Q8CG48	MM	standard	True
G5AR38	HG	standard	True	P08113	MM	standard	True
G5AR39	HG	standard	True	Q8BTC1	MM	standard	True
G5AR40	HG	standard	True	P56581	MM	standard	True
