proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5BBL4,Q9D219,95.3,97.6,0.1,stretcher
G5BHM7,Q67FY2,92,93.5,2.6,stretcher
G5AUI6,B2RX14,86.6,90.7,1.7,stretcher
G5B2S6,E9Q4N7,61.6,63.5,34.2,stretcher
G5AUT9,Q6PAL7,86.9,88.1,9.1,stretcher
G5C8X3,Q3UHD1,89.9,91.6,2.6,stretcher
G5AQW0,Q9D952,76.7,85.2,6.1,stretcher
G5B810,Q8BQZ4,95,96.9,2.3,stretcher
G5AL89,A8C756,75.8,84.3,4.9,stretcher
G5AZT5,P97393,95,96.3,0.1,stretcher
G5CB46,O88783,66.2,76.5,6.8,stretcher
G5BCX1,Q99M80,95.8,96.5,2.9,stretcher
G5BAI2,Q9QY81,76.6,83.9,6.2,stretcher
G5BRV1,Q8CJ40,76,82.9,5.1,stretcher
G5C202,Q8JZZ7,94.4,96.6,0.9,stretcher
G5AQD4,Q8R420,85.1,91.1,4.4,stretcher
G5AXG8,Q8BG87,79.2,82.1,12.9,stretcher
G5B381,Q80Y84,90.3,92.7,4,stretcher
G5C4J0,P11087,89.7,93.1,1.4,stretcher
G5B3X9,Q8CG19,76.4,80.1,16.2,stretcher
G5APA1,B1AUH1,94.8,97,0,stretcher
G5ALQ3,Q7TNC6,67.4,70.4,22.8,stretcher
G5C6E0,A2A791,89.7,93.5,1.9,stretcher
G5AL24,P20357,79.4,86.4,1.8,stretcher
G5BNQ3,B2RUS7,56.8,58.2,39.3,stretcher
G5BQ75,Q6ZPF3,83.4,89.1,2.9,stretcher
G5BYV2,P97445,63.7,65.5,29.2,stretcher
G5BM39,O70481,78.9,82.7,14.1,stretcher
G5AU00,Q3UH60,89.5,90.5,8.6,stretcher
G5BZS3,Q8CFQ3,93.2,95.7,1.2,stretcher
G5C720,F8VPN4,85.4,89.8,7.4,stretcher
G5BE96,Q8CHC4,89,92.2,1.5,stretcher
G5BHF4,Q9QXL2,86.7,90.5,4.3,stretcher
G5BUA2,Q8BLX7,82,87.2,4.7,stretcher
G5BGQ6,Q3LAC4,68.3,71.2,26.5,stretcher
G5AX45,Q60592,81.7,85.7,6.1,stretcher
G5C1E4,E9Q784,82,88,6.4,stretcher
G5BX59,Q56A10,91.7,95,0.3,stretcher
G5C5S6,Q9EPU4,97.2,98.5,0.1,stretcher
G5BAY8,P41230,56.1,57.1,40.5,stretcher
G5BM49,P70399,73.1,79.6,8.9,stretcher
G5AWE5,Q80U72,87.1,89.7,3.4,stretcher
G5BGR4,Q61026,93.6,96.9,0.3,stretcher
G5C7V1,Q8BWT5,90.9,94.5,0.8,stretcher
G5B8S2,Q6URW6,75.6,79.8,15.3,stretcher
G5B6P2,E9Q7X7,77.9,78.8,19,stretcher
G5C1M3,O08999,71.5,77.8,4.1,stretcher
G5BLY0,Q9QZ05,81,86.3,7.6,stretcher
G5BLA0,Q04592,62,68.6,20.5,stretcher
G5C056,P28828,93.3,95.7,1.7,stretcher
G5AT56,Q80U93,66.5,73.2,11.5,stretcher
G5BRJ8,E9Q9R9,73.5,77.3,17.7,stretcher
G5B9V9,Q8K4P0,95.9,97.7,0.7,stretcher
G5BNJ9,Q6WKZ8,78.5,83.3,12.1,stretcher
G5C7V2,P48725,59.6,70.1,10.8,stretcher
G5B7X6,P97929,49.4,63,12,stretcher
G5B5B3,Q5NCX5,88.6,90.5,5.7,stretcher
G5BA99,B2RR83,95.6,97.2,0.8,stretcher
G5AV45,Q8K4P8,85.5,90.3,2.8,stretcher
G5BW57,P35822,92.9,94.4,3,stretcher
G5BN41,Q8C196,93.3,96.2,1.3,stretcher
G5AK40,Q9WV30,90.2,93.6,1.9,stretcher
G5B2J8,A6H8H2,73.3,78,14.2,stretcher
G5B9K9,Q8CGN4,82.6,87.6,1.4,stretcher
G5ARB2,Q9DB00,67.1,74.9,9,stretcher
G5BAB5,Q80XP9,79.3,85.2,2.6,stretcher
G5B9K3,A2ABV5,93.1,95,3.7,stretcher
G5C895,Q68FD5,85.3,85.4,14.6,stretcher
G5CAX9,Q62234,78.4,83.5,10.4,stretcher
G5BZU2,Q99NG0,92.8,94.3,3.2,stretcher
G5BRW7,Q14AX6,90.7,94.2,0.6,stretcher
G5B2R8,Q5S003,67.5,77.5,8.7,stretcher
G5B7Y0,Q4VA53,94.2,95.3,2.6,stretcher
G5B0A9,Q6P2L6,90.8,94.5,0.3,stretcher
G5C3I8,P31695,68.9,74.7,9.3,stretcher
G5BRR9,A2A7B5,80.7,86.4,1.6,stretcher
G5B2Q6,A2AQH4,75.3,78.7,14.1,stretcher
G5B5V6,Q6PDI5,80.8,83.1,15.2,stretcher
G5C0B3,Q80TR4,86.8,89.8,3.5,stretcher
G5ALP6,Q8CJF7,63.7,73.3,10.1,stretcher
G5BDK7,Q64449,85.6,89,6.1,stretcher
G5B9E2,Q06194,60.4,69.5,14.6,stretcher
G5AZI4,G5E869,74,77.7,12.1,stretcher
G5BGC0,Q8CFW7,78.4,84.6,6.1,stretcher
G5C390,P70365,92.2,96.3,0.3,stretcher
G5BRJ9,B2RXC6,97.3,99.1,0.1,stretcher
G5B462,Q9WVB4,85.9,88.5,9.1,stretcher
G5B3Q6,B9EJA2,81.6,87.7,2.5,stretcher
G5BX92,Q5XJV7,91.1,94.2,1.6,stretcher
G5B358,Q9JLI2,74,79.6,8.7,stretcher
G5AVY3,A2AQ25,71.7,78,8.3,stretcher
G5BG74,Q9Z277,90.4,94.6,0.7,stretcher
G5BTA6,Q6PB44,79.8,83,6.5,stretcher
G5C003,Q60767,67.9,77.3,9.9,stretcher
G5AKL1,Q3V0B4,71.9,81.5,2.7,stretcher
G5BL06,Q80U22,86.2,90.2,0.7,stretcher
G5BJ54,Q8K4Q0,98.2,99.2,0.1,stretcher
G5BQL1,Q8C0T5,72.4,74.2,24.2,stretcher
G5B6H9,Q2TV84,82.9,87.6,4.3,stretcher
G5AP58,Q684R7,61.2,68.7,20.8,stretcher
G5AJR5,Q5HZJ0,88.5,91,7.5,stretcher
G5C4X2,Q80XI3,84.2,89.9,0.4,stretcher
G5ARM1,Q80YE7,82.7,85.3,12.2,stretcher
G5AVB6,Q0KK55,77.7,82.6,3.6,stretcher
G5AQT1,Q8CGC7,86.6,92,0.1,stretcher
G5B8L9,Q8BZH4,92.9,95.6,0.3,stretcher
G5BV13,Q3UQ28,87.6,91.1,4.4,stretcher
G5BSS8,Q80Z38,88.3,91.7,2,stretcher
G5AXS5,P06684,78.6,88.5,2,stretcher
G5C0N5,P01027,79.7,89.4,2.3,stretcher
G5BTB2,Q0P5W1,93.2,96.2,0.1,stretcher
G5C9X5,E9PX29,77.2,79.4,14.7,stretcher
G5C242,Q80TS5,97.1,98.1,1.1,stretcher
G5C103,Q8BQM9,61.2,62.7,33.7,stretcher
G5CA65,Q62245,96.6,98.1,1.2,stretcher
G5BCQ0,Q01097,87.5,88.4,10.2,stretcher
G5C305,E9PWG2,91.2,95.1,0.2,stretcher
G5AN94,A0A338P6K9,76.6,84,4.1,stretcher
G5BT58,P83510,96.1,96.7,2.9,stretcher
G5BKB2,Q6A051,89.1,91.7,7.3,stretcher
G5B6H5,Q61115,89,90.6,4.4,stretcher
G5BU34,F8VPK0,84.3,91.6,0.1,stretcher
G5B6S4,Q69ZJ7,90.8,94.5,0.3,stretcher
G5AR88,F8VQ29,82.1,89.1,1.4,stretcher
G5AM65,Q8VD65,95.6,97.6,0,stretcher
G5CBH4,Q61527,95.3,97,2.2,stretcher
G5B4U1,Q9WU60,85.7,88.6,8.8,stretcher
G5ANK8,Q01149,89.4,93,0.9,stretcher
G5AVY4,Q6DFV3,66.6,72.6,15.5,stretcher
G5BNM2,Q99PP2,61.8,69.4,15.7,stretcher
G5AX78,Q01320,86.2,91.1,3.2,stretcher
G5BTS2,P70335,96.2,98.7,0.1,stretcher
G5BCU3,P61406,90.8,95.4,0.2,stretcher
G5C3Y1,Q8BQ48,56.9,69.1,9.4,stretcher
G5BDT7,F7BE84,91.1,94.4,2.7,stretcher
G5BTT4,Q99P88,93,96.5,0.3,stretcher
G5BI75,Q80WC3,70.3,74,15.9,stretcher
G5CAJ3,Q6NS46,72.4,81.2,6.5,stretcher
G5C0D8,E9PZ19,76,77,20.8,stretcher
G5BDS3,Q5DTZ0,70.7,77.3,9,stretcher
G5BIA8,Q61137,95.9,97.6,1.7,stretcher
G5C327,Q6P5E4,80.5,84.7,10.8,stretcher
G5B551,Q68FD9,69.9,77.3,5.8,stretcher
G5AYN3,Q8BZ05,78.5,84,6.1,stretcher
G5C5T5,E0CZ22,79,87,2.4,stretcher
G5AV65,Q6PFX9,96.6,97.2,1,stretcher
G5BA92,E9Q774,72.3,81,2.8,stretcher
G5BVQ1,O89001,92,95.4,0.4,stretcher
G5BFW0,Q3UPH7,85,89.6,1.1,stretcher
G5B7J0,P15208,90,93.5,3.6,stretcher
G5BUM4,Q8R4Y4,75.4,82.3,6.4,stretcher
G5B3J2,Q5DTT3,59.1,73.2,4.3,stretcher
G5C3U3,Q6A026,97.2,98.3,0.4,stretcher
G5C677,Q3UJB9,92.5,94.5,2,stretcher
G5BUZ7,Q80ZF8,81.9,83.2,15.6,stretcher
G5AM39,Q6A065,82.3,85.4,8.5,stretcher
G5B2F6,Q4ACU6,80,81.2,15.1,stretcher
G5ARR9,Q8BYI9,91.9,96.1,0.1,stretcher
G5BM19,Q6NS57,85.1,90.5,0.9,stretcher
G5BW40,Q920R0,69.6,73.9,20.4,stretcher
G5C9D2,E9Q1F5,70.6,78.7,13.9,stretcher
G5B830,E1U8D0,65.4,68.4,28,stretcher
G5BCY6,Q80UV9,71,74.7,20.1,stretcher
G5C2Z8,Q4KWH5,71.7,76.9,11.8,stretcher
G5BUM3,Q80TM9,81.6,86.1,6.2,stretcher
G5B2B0,Q9QXX0,94.9,97.2,0,stretcher
G5C2P2,Q9CPW0,92.3,95.7,0.9,stretcher
G5BHM3,Q6PDH0,92,94.7,1.4,stretcher
G5BG11,Q91YD4,82.6,87.6,3.6,stretcher
G5C0I7,P51830,93.3,95.9,0,stretcher
G5AYM2,Q14BI5,69.5,75.6,18.8,stretcher
G5BVV5,P23116,91.9,94.6,3.5,stretcher
G5BKE2,O70546,89.2,91.5,1.6,stretcher
G5BHX6,A2ABU4,84,91.7,1.4,stretcher
G5BNL3,Q8VE73,75.2,84.4,2.2,stretcher
G5B6N6,Q80UW5,81.8,86,4.4,stretcher
G5BY69,Q9ESN9,84.4,86.5,10.4,stretcher
G5BWA2,Q9JM52,87.9,89.2,8.9,stretcher
G5C3H6,P01029,73.4,84.7,0.9,stretcher
G5C1M0,Q9R0I7,55.2,57.9,39.2,stretcher
G5AQC3,Q8CHG7,73.8,76.8,15.4,stretcher
G5B2I2,G5E8P0,74.6,80.1,5.1,stretcher
G5B2K6,Q8BLI0,62,67,23.1,stretcher
G5BAT0,Q3UH06,73.2,79.6,7.8,stretcher
G5B6C2,A2AHC3,64.5,68.7,21.4,stretcher
G5C2X6,P97793,74.6,78.5,15.5,stretcher
G5BMN4,A0A0G2JG52,61.1,67.3,20.5,stretcher
G5AL88,Q8C115,83.7,90.1,1.3,stretcher
G5BGA7,Q68FM7,79,85,5.1,stretcher
G5BNB4,Q7TSH8,90.1,92.4,5.1,stretcher
G5C828,Q80TS3,80.5,81.7,17,stretcher
G5BZU1,Q80TR8,82.7,83.4,16.1,stretcher
G5AZD9,Q8BYR5,96.1,97.8,0.8,stretcher
G5AZ48,P02463,77.4,81.8,7.3,stretcher
G5BA44,Q6ZPY7,79.5,82,15.2,stretcher
G5AS67,Q4LDD4,84.6,88.7,4.6,stretcher
G5BB89,Q61526,89.9,93.4,0.5,stretcher
G5BNT4,Q5DTT1,82.7,89.4,1,stretcher
G5ARC8,P16056,88,93.6,1.5,stretcher
G5BY73,E9PY46,83.9,92.3,0.4,stretcher
G5BUX2,Q6PAL8,94.8,95.9,2.9,stretcher
G5BZV4,Q3UJD6,88,90.8,3.1,stretcher
G5B6V6,Q6PAR5,74,75.5,23.7,stretcher
G5C515,A3KFU9,89.3,92,2.8,stretcher
G5B595,P70336,86.8,89.8,8.3,stretcher
G5C755,Q76LL6,80,84.7,6.3,stretcher
G5BJR7,Q6KAS7,89.8,91.1,7.8,stretcher
G5AXH9,O88196,64.5,75.3,7.6,stretcher
G5BLM6,Q02384,90,92.6,5.2,stretcher
G5AVG7,Q5FWI3,86.4,93,0.1,stretcher
G5AU77,P53349,81.4,84.4,11.2,stretcher
G5BL73,Q9Z180,76.9,81,14.8,stretcher
G5C379,E9Q166,84.6,87.8,6.1,stretcher
G5BEY8,Q8BI06,85.1,91.1,4,stretcher
G5B2Q4,F8VPJ6,85.1,89.1,3.1,stretcher
G5C011,Q80TH2,87.3,92.1,1.2,stretcher
G5C3R6,Q8VDJ3,96.5,98.5,0.2,stretcher
G5BEM1,B1AWN4,82.5,89.1,1.1,stretcher
G5BTE6,Q9R1X5,87.2,89.2,5.2,stretcher
G5CA04,O54991,82,85.6,6.3,stretcher
G5BX89,B2RRD7,97,97.9,1.1,stretcher
G5AT53,Q7TPM1,53.5,56.1,38.5,stretcher
G5B6V0,Q61602,77,80.8,10.2,stretcher
G5BWN9,Q8CJ19,78.7,82.2,12,stretcher
G5BIH5,Q8CGB6,85.2,87.9,5,stretcher
G5BAY7,Q9CU62,99.7,99.9,0,stretcher
G5BC48,O35638,98.5,99,0.2,stretcher
G5AQ12,Q6PCM1,90.2,94.4,0.8,stretcher
G5AYP1,Q8VI47,79.7,89.1,0.2,stretcher
G5C253,Q9ER74,91,94.4,1,stretcher
G5C5G8,E9PYF4,72.5,79.6,9.6,stretcher
G5BFE0,Q61830,76.7,85.6,4.9,stretcher
G5C6X0,Q6PGC1,89.1,94.2,1.2,stretcher
G5AXB2,P53564,80.7,83.1,13.5,stretcher
G5ALU8,Q6NS59,82,89.1,1,stretcher
G5C5U2,Q8K010,92.9,96.1,0,stretcher
G5BF68,A2AQ92,78.1,83.8,7.7,stretcher
G5AN87,Q6DIB5,93,95.8,1,stretcher
G5C8Z6,Q9WUF3,66.4,77.8,1.3,stretcher
G5BNU2,Q8BXA7,91.5,95.2,0.2,stretcher
G5B5F2,O35973,91.7,92.9,1.2,stretcher
G5C3V1,Q3UGF1,87.5,94.4,0.7,stretcher
G5BF97,Q64511,78.6,80.1,18.7,stretcher
G5BTE9,Q3TUF7,86.5,91.6,0.6,stretcher
G5BY43,Q6P9K8,83.5,86.4,5.6,stretcher
G5BLT0,Q9R0G7,96.2,97.9,0.1,stretcher
G5B1C2,Q6A009,73.9,81.4,11.8,stretcher
G5CB89,Q8CHG3,74.1,84.7,3.6,stretcher
G5B344,P13864,73.6,82.9,3.5,stretcher
G5AX33,P21271,65.7,69.6,27.4,stretcher
G5BCT5,Q5SW19,85.8,87.3,10.8,stretcher
G5BIU3,Q8BRT1,94.1,95.7,1.9,stretcher
G5AZH3,Q7TMB8,94.8,95.6,4.1,stretcher
G5BBX1,Q80TJ1,87.4,87.9,11.9,stretcher
G5CAG7,Q6NZN1,74.1,80.5,2.7,stretcher
G5B5U8,Q80X98,96.1,97.6,1.1,stretcher
G5BL69,Q7TPQ3,76.1,81,9.8,stretcher
G5BZX0,Q5XPI3,90.6,94.1,2.5,stretcher
G5BGB3,Q6ZQ38,99.2,99.7,0,stretcher
G5AUR4,A0A2I3BQG2,67.4,75.2,4.6,stretcher
G5C0V2,Q6EDY6,88.3,92.9,0.5,stretcher
G5AWI9,Q80U49,66.7,71.5,15.8,stretcher
G5BCD1,Q148W0,93.8,96.9,0.5,stretcher
G5C7G9,Q8BL06,75.1,80.6,6,stretcher
G5B1A6,Q99MV7,72,81.4,5.9,stretcher
G5C9Y8,F8VPN2,49.8,64.5,10.1,stretcher
G5AMI8,P97433,73.2,80.9,5.7,stretcher
G5AY05,Q8BX17,78.9,85.3,3,stretcher
G5BI42,Q3UG20,63.1,67.4,26.1,stretcher
G5BG04,Q5DW34,90.1,93.2,1.5,stretcher
G5ALV9,Q6PIJ4,92,95,1.1,stretcher
G5BSA0,O35954,93.2,96,0.1,stretcher
G5B9M8,Q64514,85.5,87.7,9.2,stretcher
G5B4X0,Q0VF55,97.3,98.2,0.4,stretcher
G5C1J8,Q9CS84,77.7,78,21.9,stretcher
G5ATM7,Q69ZR9,74.5,81.9,7,stretcher
G5B2S4,Q9D2G5,79.8,84.8,5.4,stretcher
G5AJY0,O88974,88.6,92.3,2.6,stretcher
G5BL40,Q8K083,83.6,88,5.9,stretcher
G5B5F7,Q5SUR0,87.4,92,0.1,stretcher
G5AUJ3,P33609,80.5,85.3,8.7,stretcher
G5AWQ8,Q922J3,85.3,91.2,3.3,stretcher
G5BNS3,Q69ZK0,72.3,75.7,17.8,stretcher
G5BWN4,E9Q2Z1,78.4,84.4,2.4,stretcher
G5CA68,Q6P5D3,85.4,92.2,0.4,stretcher
G5BM62,P35441,57.2,59.6,38.9,stretcher
G5BB84,Q6PDG5,93.5,95.1,3.1,stretcher
G5APN0,A6H5Y3,92.6,96,0.7,stretcher
G5C0H7,Q571C7,55.3,68.5,4.3,stretcher
G5BX71,Q9R0K7,95.3,96.1,3.6,stretcher
G5BT73,Q6NWW9,92.6,96.4,0,stretcher
G5AQN9,Q8CDG3,94.7,96.5,1,stretcher
G5B3E3,A2AHJ4,63.2,66.5,30.9,stretcher
G5C1A9,O35099,84.9,86.2,12.4,stretcher
G5BMK1,Q3U3D7,72.8,81.6,5.5,stretcher
G5AKC3,A2CG63,88.8,94.7,0.5,stretcher
G5B009,Q8BL66,85.4,92.1,0.6,stretcher
G5C1Q0,Q921M3,94.1,94.6,4.8,stretcher
G5BIB3,E9PW37,90.4,92.4,6.4,stretcher
G5B161,E9Q4X2,77.3,87.4,1.1,stretcher
G5BQ77,Q6DID3,89.2,93,2.2,stretcher
G5ATD2,Q9EQJ9,79.1,84.1,8.7,stretcher
G5BKR4,Q7TNH6,88.1,93.3,0.3,stretcher
G5C8I1,P14404,91.6,94.5,0.9,stretcher
G5AKI4,P16283,93.4,94.9,2.2,stretcher
G5BN88,A2A4P0,94,95.7,1.8,stretcher
G5AKS9,Q9Z0J4,57.5,59.1,38.7,stretcher
G5BUX8,Q64446,81,87.8,3.9,stretcher
G5BSB7,P59997,97,98.7,0.1,stretcher
G5ASX0,Q6Y7W8,89.7,91.3,5.6,stretcher
G5C4T4,Q80TE7,75.6,78.4,17.8,stretcher
G5B6X6,P0C090,96,97.9,0.2,stretcher
G5AVK6,Q8K2X1,83,89.4,0.8,stretcher
G5B7I4,Q3TRM4,81.1,82.4,13.6,stretcher
G5C967,Q6GQV7,93.2,96.8,0,stretcher
G5BRE9,P97798,80.2,83,12.7,stretcher
G5AM89,P18826,93.1,96.3,0.1,stretcher
G5B165,E9Q236,87.2,93.7,0,stretcher
G5BAF5,P60469,96.3,97.2,1.3,stretcher
G5CA95,Q8BQ33,64.5,74,4.1,stretcher
G5C0U3,Q9QZC2,74.3,77.6,17.3,stretcher
G5BAL5,Q7TT36,87,90,7,stretcher
G5C7A3,P35917,82.4,88.3,3.8,stretcher
G5BPB6,Q9Z0W3,80,86.7,7,stretcher
G5BVM6,Q4QY64,68,79.8,3.3,stretcher
G5BY01,E9Q271,84.6,90.5,3,stretcher
G5BZM9,A2AWP8,90.2,93.3,0.9,stretcher
G5C3G9,Q9Z148,85.3,88.1,5.3,stretcher
G5AMS6,P70313,92.7,95.4,0.3,stretcher
G5C0A6,Q6P5B0,89.4,94.8,0.5,stretcher
G5BE44,O70133,79,83.1,9.3,stretcher
G5BC52,O08648,73.4,76.6,17.7,stretcher
G5AL56,Q64331,89.7,92.3,2.7,stretcher
G5BNF9,P61407,58.1,70.4,8.1,stretcher
G5B3Q7,P26361,79,88.5,1.5,stretcher
G5B5W7,Q61543,95.3,96,1.3,stretcher
G5BB76,Q8BGF7,95.1,96.9,1.6,stretcher
G5BJ34,Q811B3,67.8,73.7,16.6,stretcher
G5BYC8,Q6NV66,66.8,74.8,5.9,stretcher
G5C3E7,Q7TSC1,77.4,80.4,11.3,stretcher
G5BFM5,P35918,83.9,89.1,2.9,stretcher
G5B4U3,Q62230,68.3,78.7,2.7,stretcher
G5BEM0,Q8BMB0,89.4,91.2,6.5,stretcher
G5BNL9,Q6PCN3,87.4,89.6,2,stretcher
G5BLU0,Q3UYK3,91.3,93.4,1.1,stretcher
G5AW71,E9PWW9,81,87.1,1.1,stretcher
G5C4L2,Q58A65,85.7,88.2,4.3,stretcher
G5AT58,Q9R0B6,68.9,77.6,5.6,stretcher
G5BW27,Q9JLM4,80.4,82.2,15.8,stretcher
G5B5E0,Q5NCY0,80.7,82.5,12.2,stretcher
G5C8L1,E9Q5I3,37.9,44.8,42.8,stretcher
G5B6K5,Q61810,84.3,86.7,8,stretcher
G5BQB1,Q6ZQF0,75.4,85.2,0.9,stretcher
G5ARL8,Q5BLK4,76.4,83.9,4.3,stretcher
G5BYN4,Q6ZQ29,91.4,94.1,1.3,stretcher
G5ANB4,P54276,83.5,90.3,0.8,stretcher
G5B7Z1,Q5DTJ9,85.9,91.2,1.3,stretcher
G5BE10,Q99P47,84.4,90.6,2.3,stretcher
G5BMX6,Q9JJ28,85.2,86.8,10,stretcher
G5ATR6,A2ASQ1,67.2,73.1,14.3,stretcher
G5BV11,Q3UES3,96.7,98.4,0,stretcher
G5BVP5,Q5SW75,81,86.8,2.9,stretcher
G5AN53,E9Q8V6,59.4,61.9,34.1,stretcher
G5BEC0,Q3UHD9,94.7,96.1,0.3,stretcher
G5C028,E9Q3L2,54.1,55.3,43.8,stretcher
G5B5R8,Q8K1X1,91.6,94.6,1.6,stretcher
G5BLL9,A2RSQ0,89.3,92.1,2.6,stretcher
G5BLP9,Q9WTL4,84.4,88.4,3.8,stretcher
G5BSS6,B2RXQ2,90.9,92.5,5.8,stretcher
G5C8F6,Q80T03,48.6,58.9,18.5,stretcher
G5BEH8,A2AFR3,65.3,68.9,25,stretcher
G5CA96,B7ZNG0,85.9,90.2,1.3,stretcher
G5C459,P59470,98.9,99.5,0,stretcher
G5C7R0,Q03350,86.5,90.5,3.9,stretcher
G5B7Q0,A2A5K6,84.1,88.2,2.4,stretcher
G5BHE6,Q8K389,66.7,77.5,6,stretcher
G5C1D7,A2AKB4,75.7,82.1,1.9,stretcher
G5BFG7,Q62018,95.9,97.5,1.2,stretcher
G5ALZ3,B1AVK5,69.3,74.4,10.9,stretcher
G5C188,Q3TDN0,67.7,74.9,10.6,stretcher
G5AXT4,E9Q3G8,77.9,85.1,3.4,stretcher
G5AYP2,Q6TXD4,73.1,80.6,4.1,stretcher
G5C058,Q3UHU5,59.9,67.4,19.2,stretcher
G5BDT3,Q8BWJ3,91.3,95.2,0.3,stretcher
G5BAR7,Q91UZ1,94,95.6,1.8,stretcher
G5C9F6,Q6NSW3,69.5,78.1,3.1,stretcher
G5AS20,P70704,96.3,97.9,1.5,stretcher
G5BDK0,P09470,81.5,89.6,1.9,stretcher
G5BIM7,Q5SSZ5,77.8,84.8,1.3,stretcher
G5BW94,Q80Y50,90.3,92.3,1.6,stretcher
G5BNM3,Q8R4P9,77.7,84.2,6.2,stretcher
G5APR6,Q920I9,74.4,76.2,21.1,stretcher
G5C7T8,Q8BY87,80.2,82.8,15.8,stretcher
G5AND4,Q8K400,95.1,97.3,1,stretcher
G5ANV4,P55937,78.2,84.8,8,stretcher
G5AN49,Q9EPE9,93.8,96.3,0.2,stretcher
G5BGU6,A2A484,89.2,92.5,2.8,stretcher
G5C9E7,P35569,88.7,91.6,1.7,stretcher
G5AQ52,Q8C0T9,69.8,82.4,1.4,stretcher
G5AP07,Q62255,84.3,87.3,4.1,stretcher
G5B4Q6,P97490,89.5,90.9,8,stretcher
G5BTQ9,O35604,81.8,90,2.6,stretcher
G5BWG2,P35436,74.4,76.2,22.8,stretcher
G5B546,Q9WVQ1,80.3,82.5,13.7,stretcher
G5BCH4,Q8CGI1,87.9,91.7,2.2,stretcher
G5BYI1,Q6ZPR6,82.9,90.2,2.4,stretcher
G5AQ94,E9PXF0,96.3,97,1.4,stretcher
G5ASI7,E9QA22,81.2,87.1,5.2,stretcher
G5B1R9,Q8BHZ4,85.8,90.3,0.6,stretcher
G5BTG2,Q99PU8,90.9,92.9,5.7,stretcher
G5BSN4,Q6PDJ1,77.4,80.2,12.7,stretcher
G5C984,A0A0A6YY83,88.6,89.4,9.7,stretcher
G5BKV2,Q9ESJ0,96.6,97.4,1.5,stretcher
G5B202,Q0V8T9,82.5,89.8,2.7,stretcher
G5C6R8,E9Q7P1,64.2,68.7,12.5,stretcher
G5C9N1,Q62077,86,87.3,8.8,stretcher
G5C7X8,Q80TI1,82,87.6,1,stretcher
G5ALN3,Q3UPL0,88.6,93.5,0.2,stretcher
G5B4Y4,Q62120,95.1,98.1,0.3,stretcher
G5AU43,Q01341,94.5,96.5,0.2,stretcher
G5AP08,P98195,95.9,98.1,0.2,stretcher
G5BAR9,Q9Z1B3,90.5,91.8,6.7,stretcher
G5AQ82,Q8CG47,87.3,93.2,0.4,stretcher
G5B3Z0,Q00519,76.8,83.8,8.4,stretcher
G5BKC1,Q9CW03,94.8,95,4.8,stretcher
G5BLY7,Q8CIP5,77.2,85.5,3.7,stretcher
G5C6T7,Q8CGB3,78.5,88.5,3,stretcher
G5AYG6,Q3U1J4,97.3,98.2,0.3,stretcher
G5BH13,Q8CHE4,65.1,67.4,30.3,stretcher
G5C464,Q3UMB9,93.4,96.9,1.7,stretcher
G5AK15,Q6GQT9,89.7,93.9,3.8,stretcher
G5ALV8,Q3UTQ7,89,90.7,6.1,stretcher
G5B3B5,L0N7N1,69.7,79.7,5,stretcher
G5BJU1,Q91XS1,89,92.3,0.6,stretcher
G5CAP6,Q8K2Z4,79.8,87,2.8,stretcher
G5B625,Q6PAJ1,85.8,87.5,9.2,stretcher
G5BJF7,Q3U3C9,81.5,85.2,9.3,stretcher
G5B3Z1,O54827,74.7,80.2,10.1,stretcher
G5BF28,Q3TYD6,76.6,82.5,2.9,stretcher
G5B2J4,E9PZ26,89.2,91.4,5.9,stretcher
G5AUD0,Q8CAF4,69.2,76,7.3,stretcher
G5BAR3,G3UVV3,49.8,57.1,30.3,stretcher
G5B2E4,P70211,73.6,75.1,23.8,stretcher
G5BCN4,Q148V7,91.5,94.2,2.3,stretcher
G5B4L2,P58459,76.9,78.3,18.4,stretcher
G5C8V8,P97820,79.2,80.5,16.9,stretcher
G5BFF8,Q9ESC8,92.8,95.8,0.3,stretcher
G5CAK1,Q07563,76.3,83.5,6.5,stretcher
G5BE14,Q4VC17,83.9,89.2,1,stretcher
G5BV78,E9Q6Y8,80.1,83.2,12.3,stretcher
G5AN61,Q66K08,86.3,91.3,2.4,stretcher
G5B1E4,Q8K1N2,87.5,93,0.9,stretcher
G5BK12,Q3U3T8,73,80,6.9,stretcher
G5BNU5,P59509,85.2,89.8,2.6,stretcher
G5AU12,Q6GQX2,79.9,83.4,6.7,stretcher
G5AQS9,Q8BMG7,78.3,85.6,6,stretcher
G5C3U2,F8VQG7,66.1,74.1,6.7,stretcher
G5C398,G3X9M3,73.3,77,17,stretcher
G5BKJ1,A0A2R8VKG2,53,55.6,40.7,stretcher
G5AJV1,Q924Z6,97.2,98.4,0,stretcher
G5BDV6,Q0VBN2,84.5,90.8,3.3,stretcher
G5BRK0,Q6P1E1,95.1,96.2,3,stretcher
G5BYG7,Q80TF3,94.6,96.5,0,stretcher
G5AWC9,E9Q634,96.6,98,0.1,stretcher
G5APV9,Q8K296,88,91.8,1.6,stretcher
G5B692,Q8CHB8,82.1,86.7,6,stretcher
G5BMD1,Q8BYR2,91.8,95.5,0.3,stretcher
G5C3H3,Q6NZR5,86.5,90.1,5.8,stretcher
