proteinID_y	domain_id	dom_start_y	dom_end_y	dom_agg_score_y	dom_length_y	proteinID_x	dom_start_x	dom_end_x	dom_agg_score_x	dom_length_x
O35344	PF00514	146	183	1.9569736842105263	37	G5B9Z4	147	184	2.0716315789473683	37
O35344	PF00514	188	228	32.00092682926829	40	G5B9Z4	189	229	32.00226829268293	40
O35344	PF00514	232	269	22.75926315789475	37	G5B9Z4	233	270	22.684078947368413	37
O35344	PF00514	273	311	0.16176923076923086	38	G5B9Z4	274	312	0.16176923076923086	38
O35344	PF00514	314	354	11.817487804878052	40	G5B9Z4	315	355	11.823243902439025	40
O35344	PF00514	356	395	1.226225	39	G5B9Z4	357	396	1.274425	39
O35344	PF00514	404	437	13.81011764705882	33	G5B9Z4	403	436	15.479264705882352	33
O35344	PF01749	10	92	0.2903253012048193	82	G5B9Z4	11	93	0.2904096385542169	82
O35344	PF16186	448	497	0.6457999999999999	49	G5B9Z4	447	496	0.6459800000000001	49
P18894	PF01266	1	326	3.768773006134973	325	G5AWZ2	2	329	6.043719512195122	327
Q9CZ30	PF01926	125	135	0.0	10	G5AQ83	1	11	0.0	10
Q9CZ30	PF06071	304	387	1.9522976190476191	83	G5AQ83	180	263	1.898154761904762	83
Q8BHN7	PF17720	0	324	2.1637046153846167	324	G5BAQ0	1	323	1.831653250773993	322
Q9WUA2	PF03483	117	278	9.648530864197527	161	G5BGY3	118	279	9.6539012345679	161
Q9WUA2	PF03484	308	373	0.11131818181818183	65	G5BGY3	309	374	0.12198484848484845	65
Q9WUA2	PF17759	376	584	0.609842105263158	208	G5BGY3	377	585	0.8292392344497599	208
Q9WUA2	PF18262	0	89	0.8332888888888886	89	G5BGY3	1	90	0.6216333333333331	89
Q9D7S0	PF00021	22	104	1.4533493975903615	82	G5C3K7	23	108	4.4717674418604645	85
Q9D7S0	PF00021	120	182	7.003904761904763	62	G5C3K7	126	187	0.6202903225806449	61
Q99N95	PF00297	113	339	1.181713656387665	226	G5AM73	113	339	0.9640396475770926	226
Q8C0R9	PF13855	252	308	0.2998421052631579	56	G5C9K2	264	320	0.11682456140350875	56
Q8C0R9	PF13855	366	422	0.0	56	G5C9K2	378	433	5.155982142857143	55
Q8C0R9	PF13855	481	538	0.06568965517241379	57	G5C9K2	493	549	1.9818421052631576	56
Q8C0R9	PF13855	550	605	5.185607142857147	55	G5C9K2	562	617	6.491874999999997	55
Q922E4	PF01467	32	149	2.907457627118644	117	G5BJ82	1	118	2.920042372881357	117
Q922E4	PF01467	235	326	5.917934782608692	91	G5BJ82	187	278	5.108282608695653	91
Q8C4V4	PF00646	40	78	6.101179487179487	38	G5ASI0	42	80	13.481051282051284	38
Q9DCZ1	PF00478	9	338	2.5454121212121223	329	G5BT40	10	339	2.8825121212121214	329
Q6ZQ58	PF05383	381	436	14.758232142857144	55	G5AY08	307	362	15.585839285714286	55
Q4FK66	PF03371	10	173	1.6559512195121957	163	G5AUI5	11	174	1.6477804878048787	163
Q4FK66	PF12871	178	258	0.0	80	G5AUI5	179	264	5.47793023255814	85
P35235	PF00017	5	80	0.5085526315789475	75	G5AKV7	2	77	0.5164736842105263	75
P35235	PF00017	111	196	3.9639534883720926	85	G5AKV7	108	193	3.9661046511627913	85
P35235	PF00102	272	518	3.944105263157895	246	G5AKV7	269	511	4.312193415637862	242
Q9EPK5	PF00397	125	154	0.02183333333333333	29	G5BH55	105	134	0.02183333333333333	29
Q6IFX4	PF00038	90	397	0.2301688311688312	307	G5AX63	96	402	1.2205928338762209	306
O70552	PF07742	0	111	16.015116071428572	111	G5CB09	1	111	10.63445945945946	110
Q3U4I7	PF01593	45	404	2.3458111111111117	359	G5C4V3	46	405	2.7759694444444456	359
Q9D8N2	PF08616	158	262	2.1631428571428573	104	G5BVV4	76	180	2.4379809523809532	104
Q8CGK7	PF00503	22	369	6.53105172413793	347	G5C072	80	427	6.526364942528735	347
Q8VDP3	PF01494	84	120	24.70589189189189	36	G5BGE1	85	121	23.172081081081082	36
Q8VDP3	PF00307	510	610	4.786237623762377	100	G5BGE1	512	612	7.489049504950494	100
Q8VDP3	PF12130	917	1045	0.33668217054263544	128	G5BGE1	929	1057	0.6198992248062015	128
P51660	PF00106	10	194	6.047227027027023	184	G5AX60	11	151	7.066496453900711	140
P51660	PF01575	482	598	0.3557692307692308	116	G5AX60	416	532	0.3852478632478633	116
P51660	PF02036	629	729	2.930584158415842	100	G5AX60	563	663	0.5868514851485147	100
B1AZ99	PF02338	69	163	5.741894736842108	94	G5BZK8	68	162	5.74982105263158	94
Q80X82	PF11935	122	344	5.758995515695061	222	G5AUY2	143	365	5.703538116591928	222
Q80X82	PF12295	886	1042	5.607267515923568	156	G5AUY2	946	1103	5.350645569620254	157
Q8K4H1	PF07859	89	278	12.819863157894726	189	G5AVE7	72	269	12.46692424242424	197
Q3UH66	PF00069	199	452	2.4093307086614173	253	G5BIP5	133	386	2.318433070866141	253
Q3UH66	PF12202	473	536	0.30509374999999994	63	G5BIP5	407	470	0.36178125	63
Q8BHD7	PF00076	449	509	0.19640983606557386	60	G5BWR8	466	526	0.19665573770491804	60
Q8BHD7	PF11835	146	226	2.1484320987654346	80	G5BWR8	163	243	2.151061728395062	80
Q8BHD7	PF13893	301	424	9.20024193548387	123	G5BWR8	318	441	9.20482258064516	123
Q9CQ79	PF00085	78	161	3.598404761904761	83	G5BMS5	79	162	2.717523809523809	83
P29758	PF00202	50	435	4.20082901554404	385	G5BZ32	51	436	6.7189948186528525	385
Q9CQ06	PF00467	58	88	4.657903225806452	30	G5AR78	59	89	7.368387096774193	30
Q9CQ06	PF17136	92	153	0.011693548387096776	61	G5AR78	93	158	0.0	65
Q8CG16	PF00084	307	369	11.482952380952385	62	G5CAS6	322	384	10.214174603174603	62
Q8CG16	PF00084	374	445	0.036361111111111115	71	G5CAS6	389	460	0.05830555555555556	71
Q8CG16	PF00089	462	698	8.133864978902952	236	G5CAS6	477	711	2.6687276595744693	234
Q8CG16	PF00431	22	124	5.8137961165048555	102	G5CAS6	86	188	0.8223786407766992	102
Q8CG16	PF00431	191	300	0.6230909090909091	109	G5CAS6	206	315	0.6536363636363637	109
Q6NZN0	PF01480	10	75	5.804909090909088	65	G5B9T0	11	76	5.806878787878786	65
Q3U3N0	PF00249	299	342	9.421704545454542	43	G5B3S1	299	342	9.540772727272726	43
Q3U3N0	PF01448	195	243	0.0	48	G5B3S1	195	243	0.0	48
Q9WVJ5	PF00030	58	139	2.6513048780487813	81	G5BGM7	63	144	3.4392317073170737	81
Q9WVJ5	PF00030	147	228	7.3734878048780494	81	G5BGM7	152	233	5.087841463414633	81
Q7TMB8	PF05994	388	1221	5.3121702637889685	833	G5AZH3	365	1183	4.803035409035408	818
Q7TMB8	PF07159	69	272	10.666818627450985	203	G5AZH3	46	249	10.789862745098032	203
Q8VC48	PF04757	25	266	6.048342975206612	241	G5B751	26	266	9.065307053941906	240
Q8C3M9	PF17718	12	180	1.1900532544378704	168	G5C173	1	164	3.246701219512195	163
E9Q8D0	PF00226	32	65	0.2898235294117647	33	G5BQ91	1	34	0.29011764705882354	33
E9Q8D0	PF12171	313	338	0.0	25	G5BQ91	282	307	0.0	25
Q91ZT8	PF07525	250	288	0.0	38	G5C240	224	262	0.0	38
Q91ZT8	PF12796	35	124	0.7314222222222223	89	G5C240	9	98	0.3661888888888889	89
Q91ZT8	PF12796	133	223	0.1101098901098901	90	G5C240	107	197	0.6422417582417582	90
Q3UW68	PF00648	30	326	4.318740740740743	296	G5B8M1	35	329	2.8253525423728787	294
Q3UW68	PF01067	366	468	17.07067961165048	102	G5B8M1	369	468	8.506149999999998	99
A2AJI0	PF05672	592	734	0.0	142	G5C6F7	472	617	0.0	145
Q01822	PF00046	232	285	0.0	53	G5BU21	149	202	0.0	53
O70333	PF10235	12	98	0.0	86	G5C9S8	13	99	0.005781609195402298	86
Q61010	PF00097	417	477	10.464147540983607	60	G5AKW1	406	466	13.502852459016392	60
Q61010	PF02825	25	93	2.9653623188405813	68	G5AKW1	26	94	2.497985507246377	68
Q61010	PF02825	107	170	12.11425	63	G5AKW1	108	171	12.12165625	63
Q61010	PF18102	485	619	3.6175851851851855	134	G5AKW1	474	608	3.6400296296296313	134
O54819	PF00014	48	99	1.0946538461538462	51	G5BZH3	60	111	7.230846153846153	51
O54819	PF00014	119	171	0.2762452830188679	52	G5BZH3	130	182	0.0	52
O54819	PF00014	224	275	0.0	51	G5BZH3	61	111	7.014490196078433	50
Q91ZP3	PF04571	0	106	5.117869158878512	106	G5BR64	14	120	5.126401869158877	106
Q91ZP3	PF08235	659	872	3.029210280373836	213	G5BR64	667	879	2.5596462264150954	212
Q91ZP3	PF16876	497	571	1.65504	74	G5BR64	471	534	1.8305	63
Q9CWX2	PF08547	125	298	2.575844827586208	173	G5BM13	180	353	4.842195402298851	173
Q62383	PF00575	1226	1281	0.040946428571428564	55	G5BVI0	1239	1294	0.04085714285714285	55
Q62383	PF14632	50	125	0.0	75	G5BVI0	51	125	0.0	74
Q62383	PF14633	1299	1513	1.2926139534883712	214	G5BVI0	1312	1526	1.2875767441860457	214
Q62383	PF14635	934	1037	1.2599230769230778	103	G5BVI0	947	1050	1.2589134615384625	103
Q62383	PF14639	774	930	6.063662420382168	156	G5BVI0	775	943	5.679798816568048	168
Q62383	PF14641	305	421	1.992794871794872	116	G5BVI0	306	422	1.9916324786324788	116
Q62383	PF17674	1050	1137	0.0	87	G5BVI0	1063	1150	0.0	87
P55041	PF00071	75	237	11.177809815950921	162	G5C4C6	76	238	11.175429447852759	162
Q9EPQ2	PF00168	763	871	4.03854128440367	108	G5BFV4	717	825	3.088752293577981	108
Q9EPQ2	PF11618	582	720	2.7348417266187046	138	G5BFV4	536	674	9.12351798561151	138
Q9EPQ2	PF18111	1158	1323	4.149843373493975	165	G5BFV4	1065	1230	2.276759036144579	165
P26369	PF00076	150	223	1.9432162162162157	73	G5BVY1	224	297	1.9277432432432424	73
P26369	PF00076	260	329	0.5133571428571431	69	G5BVY1	334	403	0.5066571428571427	69
P26369	PF00076	399	458	2.4687666666666668	59	G5BVY1	469	528	2.547716666666667	59
Q9ESS0	PF00581	166	278	3.5009734513274338	112	G5ANM2	166	278	3.5017079646017706	112
Q9ESS0	PF00782	329	460	8.042325757575757	131	G5ANM2	328	459	8.221984848484851	131
Q9CZE3	PF00071	24	189	8.902415662650611	165	G5APK3	11	176	8.24525903614458	165
Q3U1V6	PF00056	183	315	10.714285714285717	132	G5AKA0	261	393	13.255030075187975	132
Q3U1V6	PF02866	319	443	4.332624000000001	124	G5AKA0	397	520	2.829282258064514	123
Q3U1V6	PF05743	20	140	3.0499338842975203	120	G5AKA0	98	218	4.582082644628098	120
Q921N8	PF15991	4	291	0.045503472222222216	287	G5B5B2	5	292	0.048576388888888884	287
Q9DBC7	PF00027	155	235	2.2654444444444444	80	G5BLR9	156	236	2.1943209876543213	80
Q9DBC7	PF00027	273	358	7.737534883720928	85	G5BLR9	274	359	7.650837209302321	85
Q9DBC7	PF02197	24	61	0.8342105263157893	37	G5BLR9	25	62	0.8799210526315789	37
Q8C5P7	PF15683	34	164	0.0920610687022901	130	G5AYM4	3	131	0.21428125	128
Q6NZK8	PF00782	165	234	34.27321428571429	69	G5BIP1	214	283	33.78244285714284	69
A2AG06	PF15189	756	921	5.781343373493978	165	G5BJ02	549	714	4.166343373493974	165
Q5BL07	PF00004	595	723	5.716108527131783	128	G5C9J8	587	715	4.773558139534883	128
Q5BL07	PF00004	877	1005	8.64767441860465	128	G5C9J8	869	997	8.539558139534881	128
Q5BL07	PF09262	103	178	11.261315789473686	75	G5C9J8	104	179	11.413855263157895	75
Q5BL07	PF09263	16	97	7.112475609756098	81	G5C9J8	17	98	5.952939024390246	81
Q5BL07	PF17862	1029	1060	0.13525	31	G5C9J8	1021	1051	0.11948387096774192	30
Q9Z2U1	PF00227	30	219	3.306184210526316	189	G5BQW4	31	220	3.306184210526316	189
Q9Z2U1	PF10584	7	29	0.0	22	G5BQW4	8	30	0.0	22
Q9WV74	PF07525	296	334	0.02269230769230769	38	G5BHH9	282	320	0.0	38
Q9WV74	PF12796	41	138	6.8655510204081605	97	G5BHH9	27	124	6.013142857142854	97
Q9DBX2	PF02114	35	298	3.4188030303030312	263	G5B6X7	36	299	3.3845492424242427	263
Q9D9P2	PF13877	97	187	4.933824175824177	90	G5BJ07	99	188	6.282755555555558	89
Q9D9P2	PF15867	6	73	0.32382352941176473	67	G5BJ07	7	74	0.531029411764706	67
P05480	PF00017	155	237	1.9182409638554216	82	G5B823	351	433	5.57289156626506	82
P05480	PF00018	88	122	8.969342857142856	34	G5B823	80	113	6.626	33
P05480	PF07714	275	522	5.296689516129033	247	G5B823	471	718	5.2731491935483845	247
Q5SPL2	PF00628	58	103	0.0	45	G5BVJ1	59	104	0.0	45
Q5SPL2	PF00628	273	315	0.01116279069767442	42	G5BVJ1	274	316	0.008372093023255813	42
Q5SPL2	PF16737	202	240	3.976282051282052	38	G5BVJ1	203	241	3.981564102564104	38
Q99MS3	PF04117	106	164	19.197101694915254	58	G5C0W0	69	127	17.189677966101698	58
O35625	PF00615	87	208	1.4888770491803278	121	G5BXX4	88	209	1.4874836065573769	121
O35625	PF00778	782	859	8.895333333333333	77	G5BXX4	783	860	8.77861538461538	77
O35625	PF08833	463	494	0.0	31	G5BXX4	465	496	0.0	31
O35625	PF16646	9	79	0.0	70	G5BXX4	10	80	0.0	70
Q9EQ06	PF00106	37	227	5.981696335078532	190	G5BSU9	38	228	5.4173141361256585	190
Q6W3F0	PF08336	32	157	5.521896825396826	125	G5AS93	63	188	4.932007936507937	125
Q6W3F0	PF13640	423	525	13.176631067961164	102	G5AS93	454	556	14.946194174757276	102
Q60I26	PF02204	834	934	7.799188118811878	100	G5ANP8	695	795	8.8499801980198	100
Q60I26	PF02493	369	377	0.0	8	G5ANP8	292	300	0.0	8
Q60I26	PF02493	381	395	0.9367333333333332	14	G5ANP8	304	317	4.596214285714286	13
Q60I26	PF02493	431	448	0.2452777777777778	17	G5ANP8	354	371	0.2558333333333333	17
Q60I26	PF02493	458	475	0.0	17	G5ANP8	381	398	0.0	17
Q60I26	PF02493	482	496	3.6948	14	G5ANP8	405	419	12.794	14
Q60I26	PF02493	505	524	0.2098	19	G5ANP8	428	447	0.0034	19
Q99K51	PF00307	123	236	12.518622807017545	113	G5AMW4	124	237	12.715429824561404	113
Q99K51	PF00307	267	377	3.7498828828828823	110	G5AMW4	269	379	3.7501171171171164	110
Q99K51	PF00307	398	504	12.280485981308413	106	G5AMW4	400	506	11.861037383177573	106
Q99K51	PF00307	520	625	10.253575471698113	105	G5AMW4	522	627	10.234679245283015	105
Q99K51	PF13499	14	81	6.834279411764705	67	G5AMW4	15	82	6.116235294117647	67
Q8BGM7	PF00571	281	331	21.075607843137256	50	G5AKL5	274	324	17.356627450980394	50
Q8BGM7	PF00571	356	402	9.577531914893619	46	G5AKL5	349	395	11.126340425531916	46
Q8BGM7	PF00571	426	477	5.423615384615385	51	G5AKL5	419	470	5.782057692307693	51
Q9EPX2	PF00014	749	800	7.920269230769231	51	G5C1P6	814	865	0.07846153846153846	51
Q9EPX2	PF00047	909	980	0.3589027777777778	71	G5C1P6	975	1045	0.9373802816901406	70
Q9EPX2	PF00090	32	79	0.0	47	G5C1P6	32	79	0.0	47
Q9EPX2	PF05986	185	298	0.7123859649122809	113	G5C1P6	185	298	0.3762982456140351	113
Q9EPX2	PF07679	1134	1218	5.246835294117645	84	G5C1P6	1196	1280	0.02723529411764706	84
Q9EPX2	PF08686	1234	1266	1.6369696969696974	32	G5C1P6	1296	1328	0.05348484848484848	32
Q9EPX2	PF13927	1048	1115	0.9411323529411764	67	G5C1P6	1110	1177	7.221176470588236	67
Q9EPX2	PF16626	808	891	0.0	83	G5C1P6	874	956	0.0	82
Q9EPX2	PF19030	308	360	8.770415094339622	52	G5C1P6	310	362	2.3274905660377363	52
Q9EPX2	PF19030	366	424	0.4546779661016949	58	G5C1P6	443	501	0.3993728813559322	58
Q9EPX2	PF19030	427	480	0.6217962962962963	53	G5C1P6	504	557	0.0	53
Q9EPX2	PF19030	488	538	0.8314901960784313	50	G5C1P6	564	614	1.0890392156862745	50
P59281	PF00620	932	1074	5.423979020979022	142	G5C5R2	941	1083	5.4224265734265735	142
P59281	PF00784	758	900	2.863405594405595	142	G5C5R2	767	909	2.865895104895104	142
Q9JK24	PF17958	182	257	14.462776315789476	75	G5B115	183	258	14.456921052631586	75
Q9JJ78	PF00069	98	314	3.206133640552995	216	G5BY84	20	240	3.1376968325791834	220
Q8VE73	PF00888	951	1498	3.0747810218978113	547	G5BNL3	957	1486	3.9334320754716963	529
Q8VE73	PF03256	832	948	8.019452991452992	116	G5BNL3	838	954	6.492076923076923	116
Q8VE73	PF11515	351	421	7.567760563380285	70	G5BNL3	359	429	5.196873239436617	70
Q5SSZ5	PF00017	1166	1260	1.7739052631578949	94	G5BIM7	1169	1262	1.700106382978723	93
Q5SSZ5	PF08416	1304	1438	7.4054370370370375	134	G5BIM7	1306	1440	7.718496296296299	134
Q5SSZ5	PF10409	173	298	5.227317460317464	125	G5BIM7	174	299	6.564158730158731	125
Q91YQ7	PF10607	155	297	1.717181818181819	142	G5BCC4	156	298	1.7749720279720285	142
P35969	PF00047	236	323	0.1383409090909091	87	G5ATU5	221	308	10.874238636363637	87
P35969	PF07679	351	405	7.498490909090909	54	G5ATU5	341	395	6.711145454545455	54
P35969	PF07679	661	748	1.3004545454545455	87	G5ATU5	651	738	1.2410227272727272	87
P35969	PF07714	827	1153	3.2858899082568813	326	G5ATU5	817	1144	4.141402439024391	327
P35969	PF13927	569	640	14.788875000000004	71	G5ATU5	559	630	14.227138888888895	71
P35969	PF17988	753	787	42.2634	34	G5ATU5	743	777	42.2634	34
P09022	PF00046	228	281	0.01490740740740741	53	G5BD49	231	284	0.01490740740740741	53
Q8JZS0	PF00595	108	186	0.014177215189873419	78	G5BH14	82	160	0.014278481012658224	78
Q8JZS0	PF02828	28	81	0.2866296296296296	53	G5BH14	2	55	0.3772222222222222	53
Q9JI13	PF04000	226	305	9.40825	79	G5BN00	225	304	7.75385	79
Q9JI13	PF09368	395	467	0.02056164383561644	72	G5BN00	396	468	0.02026027397260274	72
O55208	PF00010	71	109	0.5895641025641025	38	G5B4Y7	1	39	0.22307692307692306	38
Q5DTZ0	PF11977	739	889	3.5449006622516546	150	G5BDS3	706	856	3.1441390728476826	150
Q5DTZ0	PF17919	1072	1170	3.7861818181818174	98	G5BDS3	1044	1142	13.946909090909092	98
Q5DTZ0	PF17921	1478	1532	4.220436363636365	54	G5BDS3	1450	1504	4.194945454545453	54
P56942	PF05824	82	164	0.07228915662650602	82	G5AME1	83	165	0.01128048780487805	82
P62274	PF00253	8	53	0.018130434782608697	45	G5BW63	9	54	0.0	45
Q60675	PF02210	2963	3088	2.4108968253968257	125	G5C767	1904	2029	1.493039682539682	125
Q60675	PF00054	2169	2308	10.09328571428572	139	G5C767	1114	1253	10.055314285714283	139
Q60675	PF00054	2363	2502	3.6746357142857144	139	G5C767	1308	1443	3.8131323529411785	135
Q60675	PF00054	2549	2689	10.059425531914892	140	G5C767	1490	1630	8.414418439716313	140
Q60675	PF00054	2788	2915	8.1440078125	127	G5C767	1729	1856	7.693476562499999	127
Q60675	PF00052	578	709	10.812507575757575	131	G5C767	176	309	4.307738805970149	133
Q60675	PF00052	1229	1373	6.818951724137932	144	G5C767	176	320	3.980944827586207	144
Q60675	PF00053	282	322	0.04975609756097561	40	G5C767	362	398	1.2699999999999998	36
Q60675	PF00053	339	394	0.0	55	G5C767	362	398	1.2699999999999998	36
Q60675	PF00053	409	461	0.0	52	G5C767	2	45	0.0	43
Q60675	PF00053	479	510	0.084375	31	G5C767	74	105	0.0	31
Q60675	PF00053	719	739	0.0	20	G5C767	322	342	0.0	20
Q60675	PF00053	752	799	0.0	47	G5C767	362	408	1.4145957446808508	46
Q60675	PF00053	802	857	0.090875	55	G5C767	411	466	0.0	55
Q60675	PF00053	869	901	0.0	32	G5C767	476	506	0.045290322580645165	30
Q60675	PF00053	925	954	0.05833333333333333	29	G5C767	69	97	0.0	28
Q60675	PF00053	962	1002	0.0	40	G5C767	2	42	0.0	40
Q60675	PF00053	1009	1047	0.0	38	G5C767	2	42	0.0	40
Q60675	PF00053	1055	1103	0.0	48	G5C767	2	50	0.0	48
Q60675	PF00053	1374	1400	0.0	26	G5C767	321	346	0.0	25
Q60675	PF00053	1415	1461	1.4062765957446812	46	G5C767	362	408	1.4145957446808508	46
Q60675	PF00053	1464	1519	0.0	55	G5C767	411	466	0.0	55
Q60675	PF00053	1522	1562	0.023414634146341463	40	G5C767	469	509	0.04304878048780488	40
Q60675	PF06008	1589	1847	0.3788841698841698	258	G5C767	536	794	0.3370849420849421	258
Q60675	PF06009	2032	2166	0.2378592592592593	134	G5C767	979	1111	0.4875563909774437	132
Q80U12	PF00566	791	958	22.560077380952393	167	G5BCU0	837	1004	25.181702380952377	167
Q80U12	PF02759	42	187	5.246835616438358	145	G5BCU0	43	188	4.431527397260274	145
Q80U12	PF12068	256	391	3.8123970588235294	135	G5BCU0	257	392	3.760161764705882	135
Q9JHF7	PF02798	5	71	11.031029850746267	66	G5BXP7	6	72	11.127029850746267	66
Q9JHF7	PF14497	92	191	9.760809999999998	99	G5BXP7	93	191	5.561202020202019	98
Q01149	PF01391	32	79	0.0	47	G5ANK8	532	578	0.0	46
Q01149	PF01391	96	153	0.0	57	G5ANK8	86	143	0.0	57
Q01149	PF01391	474	532	0.0	58	G5ANK8	466	524	0.0	58
Q01149	PF01391	525	580	0.0	55	G5ANK8	517	572	0.0	55
Q01149	PF01391	917	957	0.0	40	G5ANK8	909	949	0.0	40
Q01149	PF01391	1050	1102	0.0	52	G5ANK8	1042	1093	0.0	51
Q01149	PF01410	1137	1370	2.5272735042735044	233	G5ANK8	1129	1362	2.532730769230769	233
P63005	PF00400	103	135	13.616333333333335	32	G5BCT6	66	98	13.623515151515155	32
P63005	PF00400	142	177	0.035	35	G5BCT6	105	140	0.042	35
P63005	PF00400	182	218	0.2345405405405405	36	G5BCT6	145	181	0.23470270270270266	36
P63005	PF00400	224	260	4.148243243243243	36	G5BCT6	187	223	6.266486486486487	36
P63005	PF00400	266	323	0.03296551724137932	57	G5BCT6	229	294	0.5624242424242426	65
P63005	PF00400	334	365	1.94659375	31	G5BCT6	263	294	1.1592187500000002	31
P63005	PF00400	370	406	0.8725945945945947	36	G5BCT6	299	335	0.8985675675675677	36
Q3UVR3	PF00069	64	240	5.9559152542372855	176	G5BM36	1	177	5.953740112994351	176
P01587	PF01109	17	135	0.024714285714285716	118	G5BJ26	18	138	0.9276198347107438	120
Q9JHF9	PF02221	32	152	12.985553719008267	120	G5B5T2	33	153	3.759347107438016	120
P29351	PF00017	3	78	0.2401315789473684	75	G5CAS1	4	79	0.2374342105263158	75
P29351	PF00017	109	193	7.584658823529412	84	G5CAS1	110	194	7.715552941176472	84
P29351	PF00102	269	512	6.4282008196721305	243	G5CAS1	270	528	6.156938223938223	258
Q9EQM6	PF00035	514	575	2.7405967741935493	61	G5CA26	515	576	2.7385	61
Q9EQM6	PF00035	619	683	0.4141692307692309	64	G5CA26	620	684	0.4137076923076924	64
Q8BFZ8	PF14976	4	148	2.8084275862068973	144	G5BX56	5	149	3.51545138888889	144
Q99P69	PF03800	4	67	10.744125	63	G5AQ25	5	67	11.070412698412698	62
Q8VHL1	PF00856	277	335	0.17767796610169492	58	G5BXF4	265	323	0.18671186440677967	58
Q8VHL1	PF02493	18	33	2.12725	15	G5BXF4	6	21	2.1339375000000005	15
Q8VHL1	PF02493	35	57	0.24756521739130435	22	G5BXF4	23	45	0.2551304347826087	22
Q8VHL1	PF02493	59	80	0.008772727272727272	21	G5BXF4	47	68	0.3806363636363636	21
Q8VHL1	PF02493	105	126	0.6400000000000001	21	G5BXF4	93	114	15.35	21
P97807	PF00206	54	385	0.6752168674698796	331	G5BL29	56	387	0.4852771084337347	331
P97807	PF10415	451	503	4.274867924528301	52	G5BL29	453	505	3.3572830188679235	52
Q9Z0S2	PF00046	266	322	2.49861403508772	56	G5B6W9	363	419	2.4997894736842112	56
Q9Z0S2	PF00412	52	109	9.7593275862069	57	G5B6W9	165	222	9.757362068965524	57
Q9Z0S2	PF00412	114	169	0.7481785714285717	55	G5B6W9	227	282	0.7487678571428573	55
Q8CG47	PF02463	80	609	1.588116981132075	529	G5AQ82	83	611	1.7830850661625692	528
Q8CG47	PF06470	610	724	8.651113043478261	114	G5AQ82	612	726	14.59159130434783	114
Q9CRA0	PF01129	34	255	7.380617117117118	221	G5BV49	53	273	5.752642533936652	220
P61329	PF00167	73	197	6.500376	124	G5BYJ1	8	132	6.520952000000001	124
Q9QZK7	PF02174	158	254	10.182381443298967	96	G5BQ13	160	256	5.990113402061857	96
Q9Z2D0	PF06602	107	445	4.5020855457227125	338	G5AMG1	108	446	4.62685250737463	338
O35710	PF03372	143	395	2.942098814229249	252	G5BTU0	170	453	4.632869718309862	283
Q9D8S3	PF01412	11	115	8.125419047619049	104	G5BPS5	12	116	9.702009523809524	104
Q8CHT0	PF00171	80	544	3.2663913978494614	464	G5BZM2	82	546	3.3724666666666665	464
Q9JHI7	PF01138	31	162	6.828765151515151	131	G5BBT0	32	163	6.9200833333333325	131
Q9JHI7	PF03725	188	253	20.8465303030303	65	G5BBT0	189	254	20.876075757575762	65
P16294	PF00008	96	126	0.0	30	G5BE76	97	127	0.0	30
P16294	PF00089	236	463	3.556017543859648	227	G5BE76	228	455	3.0192631578947378	227
P16294	PF00594	51	91	0.0	40	G5BE76	52	92	0.0	40
P16294	PF14670	133	169	0.06364864864864864	36	G5BE76	134	170	0.06708108108108109	36
Q8CHG3	PF01465	1608	1650	0.022604651162790697	42	G5CB89	1661	1703	17.474162790697676	42
Q8CHG3	PF16704	1542	1606	0.0	64	G5CB89	1595	1659	0.009584615384615384	64
Q3TVC7	PF13324	66	314	4.694783132530124	248	G5BM41	2	250	3.2542369477911635	248
