proteinID_x,Aggregation_x,clusterNumber,length_x,proteinID_y,Aggregation_y,length_y,diff_length,gene_name,Pasta_Aggregation_x,Pasta_Aggregation_y
G5B4Z9,2.045082352941177,5757,510,E9Q5N9,0.9461023622047241,508,2,Zfp395,0.19607842443341955,0.1968503933418111
G5CAD5,0.29784764542936293,9210,361,Q9DA73,0.7479027027027026,370,-9,Ccdc89,0.2770082867476179,0.2702702688746215
G5B6X7,3.0062790697674417,8933,301,Q9DBX2,3.0385016611295685,301,0,Pdcl,0.33222591397255824,0.3322259131940933
G5BJ07,2.6739110169491527,12641,236,Q9D9P2,1.9873333333333343,237,-1,Ccdc103,0.4237288140218644,0.42194091746118145
G5B823,3.581838315217394,4908,736,P05480,3.9151682070240317,541,195,Src,0.13586956435221467,0.18484288431951215
G5BVJ1,1.614425298804781,1185,1004,Q5SPL2,1.5458165503489532,1003,1,Phf12,0.09960159277853592,0.09970089860284248
G5C0W0,16.892816455696202,13261,158,Q99MS3,19.20642783505154,194,-36,Mpv17l,0.6329114184862151,0.5154639173026087
G5BXX4,1.2783568945538815,1945,863,O35625,1.2797450753186552,863,0,Axin1,0.11587485317859099,0.11587486185104712
G5BSU9,10.26731333333334,10131,300,Q9EQ06,10.03621476510067,298,2,Hsd17b11,0.3333333337811001,0.3355704714179031
G5B1M1,3.723500000000001,8739,458,B1AVB3,2.641061919504643,969,-511,Scml2,0.21834061084898068,0.10319917621304904
G5AS93,4.397790209790207,4670,572,Q6W3F0,6.732027675276757,542,30,P4ha3,0.1748251701989615,0.184501848857707
G5ANP8,3.873189655172416,4766,812,Q60I26,3.8492415966386537,952,-140,Als2cl,0.1231527102099422,0.1050420173623939
G5AMW4,7.9153660855784445,3226,631,Q99K51,8.111580952380955,630,1,Pls3,0.15847860609472256,0.1587301576585554
G5AKL5,6.411428274428272,6087,481,Q8BGM7,6.163617586912071,489,-8,Prkag3,0.20790021527953428,0.2044989771906965
G5C1P6,0.631780014914243,1863,1341,Q9EPX2,1.8228789062499993,1280,61,Papln,0.0745712139738778,0.07812499957476651
G5C5R2,1.2517013452914796,1032,1115,P59281,1.2599918699186996,1107,8,Arhgap39,0.08968609877627158,0.09033423512968114
G5B115,6.631110619469029,5291,452,Q9JK24,6.6298057395143495,453,-1,Ppp2r3c,0.22123893773849965,0.22075055309307115
G5BY84,2.8074129554655856,11491,247,Q9JJ78,2.5062878787878784,330,-83,Pbk,0.40485829796902817,0.3030303057957666
G5BNL3,3.6463806682577578,644,1676,Q8VE73,4.874589105979866,1689,-13,Cul7,0.059665870791874076,0.05920663144744467
G5BIM7,1.9120548230395567,859,1441,Q5SSZ5,1.869557638888888,1440,1,Tns3,0.06939625217411131,0.06944444330624772
G5BCC4,0.9431679389312978,6377,393,Q91YQ7,1.1085623409669214,393,0,Rmnd5b,0.25445292766091604,0.25445292634452943
G5ATU5,5.913956883509829,941,1322,P35969,5.244229557389349,1333,-11,Flt1,0.07564296364168735,0.07501875407919248
G5BD49,0.10756456456456458,8097,333,P09022,0.1562567975830816,331,2,Hoxa1,0.3003003023618619,0.3021148034096678
G5BH14,0.8719174757281549,11412,206,Q8JZS0,1.4132789699570811,233,-27,Lin7a,0.48543690280679636,0.42918454318497856
G5BN00,1.3614968017057565,6589,469,Q9JI13,1.7725181236673768,469,0,Utp3,0.21321961193238795,0.2132196138422003
G5AWQ4,4.921036641221372,7760,655,Q3V0L5,6.307592203898048,667,-12,Lrrc43,0.1526717516517268,0.14992503350978365
G5B4Y7,0.1079464285714286,14493,116,O55208,0.2536185567010309,194,-78,Figla,0.8620689654663789,0.515463902656237
G5BDS3,5.332560706401767,609,1812,Q5DTZ0,4.9115320652173935,1840,-28,Nynrin,0.055187637576864734,0.054347824046196196
G5AME1,7.281387878787878,12847,165,P56942,7.360296969696969,165,0,Pmch,0.6060606424515149,0.606060602638103
G5BW63,0.0,14673,66,P62274,0.017375,56,10,Rps29,1.5151515077227276,1.785714285535714
G5C767,2.5982366375121493,268,2058,Q60675,3.0713354714560595,3118,-1060,Lama2,0.04859086379235129,0.032071840539594124
G5BCU0,5.716976190476196,1367,1050,Q80U12,5.717280597014923,1005,45,Sgsm2,0.09523809389315602,0.09950248583988369
G5BXP7,6.529376884422112,12514,199,Q9JHF7,8.618894472361811,199,0,Hpgds,0.5025125645145726,0.5025125804834167
G5ANK8,0.946359501100513,597,1363,Q01149,0.9399599125364433,1372,-9,Col1a2,0.07336757110509964,0.07288629633386118
G5BCT6,2.9103934911242617,7535,338,P63005,3.032678048780487,410,-72,Pafah1b1,0.29585798765393484,0.2439024391109878
G5BM36,1.4583239316239316,1232,1170,Q3UVR3,2.1614151246983115,1243,-73,Ttbk2,0.08547008655457763,0.08045052227010241
G5BJ26,7.629618055555552,14429,144,P01587,7.002453900709218,141,3,Csf2,0.6944444513842362,0.7092198582902546
G5B5T2,6.968975,13904,160,Q9JHF9,14.872043749999998,160,0,Ly96,0.6250000032937502,0.6250000067512503
G5CAS1,4.0785870206489685,3814,678,P29351,4.655478991596638,595,83,Ptpn6,0.147492622790708,0.16806722791965556
G5BY72,0.6481211644374505,1015,1271,Q6PG95,0.7802334630350201,1285,-14,Cramp1,0.07867820542032417,0.07782101312981721
G5CA26,0.8338512289780082,2182,773,Q9EQM6,0.7830543337645535,773,0,Dgcr8,0.12936610784494562,0.12936610521926656
G5BX56,3.3974832214765107,13120,149,Q8BFZ8,2.7330335570469804,149,0,Fam72a,0.6711409362512081,0.6711409375251002
G5AQ25,3.6923414634146328,11855,328,Q99P69,3.612254859611231,463,-135,Nuf2,0.30487806188634176,0.21598272371450358
G5BXF4,2.3395920679886686,7846,353,Q8VHL1,0.38962295081967224,366,-13,Setd7,0.28328611470138815,0.2732240438374591
G5BL29,1.2812677165354331,4913,508,P97807,1.4073195266272194,507,1,Fh,0.19685039171935026,0.19723865529593104
G5B6W9,1.6840079681274907,8349,502,Q9Z0S2,2.0237709359605924,406,96,Lhx2,0.19920319347428286,0.24630541398610828
G5AQ82,4.40559766536965,894,1285,Q8CG47,3.846094090202178,1286,-1,Smc4,0.07782100981481954,0.07776049724295518
G5BV49,10.763819935691311,11840,311,Q9CRA0,12.499059999999998,300,11,Art4,0.32154340737676856,0.333333334965632
G5BG56,0.07141742286751362,8627,551,Q8C0Q5,0.14173640856672157,607,-56,Zfp317,0.18148820135640664,0.16474464335008246
G5BYJ1,4.605192090395481,12039,177,P61329,3.5807572016460902,243,-66,Fgf12,0.5649717592853112,0.41152263139824685
G5BQ13,3.1811820224719094,7238,445,Q9QZK7,4.630659909909911,444,1,Dok3,0.2247190957091908,0.22522522401196846
G5AMG1,3.1826105072463777,4041,552,Q9Z2D0,3.415489908256881,545,7,Mtmr9,0.18115942227479173,0.1834862420249266
G5BTU0,3.1444835390946504,7776,486,O35710,1.8026666666666669,429,57,Noct,0.2057613135927776,0.23310023241067618
G5BPS5,3.2869444444444444,8256,468,Q9D8S3,2.2332256214149164,523,-55,Arfgap3,0.21367521654077778,0.1912045869174071
G5BZM2,3.1598987566607484,4297,563,Q8CHT0,2.7266850533807823,562,1,Aldh4a1,0.17761989322033744,0.177935942280274
G5BBT0,5.008740259740256,6429,462,Q9JHI7,5.207577625570773,438,24,Exosc9,0.21645021487720775,0.2283105024208807
G5CB21,9.52259026369168,4710,493,Q8VDV7,10.325560836501902,526,-33,Tbc1d19,0.2028397530564869,0.19011406793658175
G5BE76,3.893582251082249,6096,462,P16294,4.043617834394908,471,-9,F9,0.21645021437333337,0.21231422157456473
G5CB89,1.258512998266898,717,1731,Q8CHG3,0.15508159618820716,1679,52,Gcc2,0.05777007662367413,0.05955926184988802
G5BM41,3.1174845360824737,11137,291,Q3TVC7,3.434382022471912,356,-65,Ccndbp1,0.3436426153105497,0.28089887295559834
G5AQR3,5.603234951456312,6976,515,Q9DCV6,6.085641176470586,510,5,Dele1,0.19417476230790276,0.19607842769610606
G5BQP8,7.1295376246600135,269,2206,Q8R4Y8,6.731410601976643,2226,-20,Rttn,0.045330916470310206,0.044923629502480286
G5AQ77,0.3991335012594459,2036,794,Q61624,0.39913350125944574,794,0,Znf148,0.1259445845711588,0.1259445836388413
G5AQ29,2.9953628509719215,5072,463,P28705,3.0031965442764568,463,0,Rxrg,0.2159827235907343,0.21598271796047513
G5BSL6,6.301329938900204,6503,491,P60229,5.259080898876406,445,46,Eif3e,0.2036659906045295,0.22471909952874286
G5AY26,3.06221761658031,12387,195,P97478,2.3785898617511516,217,-22,Coq7,0.5128205126102564,0.46082949915437804
G5BK36,0.24913496932515342,10327,326,Q9JKS5,0.2076204379562044,411,-85,Habp4,0.3067484674053678,0.24330899944489054
G5BJU8,2.5858016194331968,10591,247,Q9CPT3,2.050883064516129,248,-1,Nanp,0.4048583010700404,0.40322580513669365
G5B263,3.4665123367198816,6198,689,Q3THK7,4.170480519480516,693,-4,Gmps,0.14513788330323665,0.14430014431084837
G5AY77,1.5895480916030542,3245,1310,Q811D2,0.5942454142947508,1581,-271,Ankrd26,0.07633587801345332,0.0632511055674074
G5BHV1,0.6442736625514403,7021,486,Q3UMQ8,0.6474744376278119,489,-3,Naf1,0.20576132111469383,0.2044989750064702
G5C8K3,0.28322357723577246,10362,246,Q05186,3.6187815384615405,325,-79,Rcn1,0.4065040704267073,0.3076923111508978
G5B318,4.898565062388588,3923,561,P97427,3.8803688811188763,572,-11,Crmp1,0.17825312311087319,0.1748251753434296
G5AL65,3.204925572519084,5820,524,Q3U3Q1,3.246233050847457,472,52,Ulk3,0.19083969768104406,0.21186440412757412
G5C0Q5,3.7504301675977656,2608,895,Q8CGK3,3.749660695468914,949,-54,Lonp1,0.11173184438074842,0.10537407468923389
G5BYK3,1.768539,1463,1000,Q3U319,1.671300699300698,1001,-1,Rnf40,0.09999999799453098,0.09990009874990294
G5BYX7,0.03801388888888888,14556,72,B2RVA4,0.02333333333333333,72,0,Gm5741,1.3888888815277773,1.3888888936111117
G5B8N9,5.981365699873899,3354,793,Q571I9,5.200352867830423,802,-9,Aldh16a1,0.126103404061919,0.1246882805588848
G5B497,3.3673720481927694,216,2075,Q80XK6,2.849050602409638,2075,0,Atg2b,0.04819277175855692,0.048192771640221725
G5BN46,1.4680325581395344,13021,215,Q9D7Z3,0.062196850393700806,254,-39,Nol7,0.4651162805604652,0.3937007985590552
G5BGT1,0.4516980790141353,119,2759,Q3TLH4,0.2499469430780041,2846,-87,Prrc2c,0.03624501608045514,0.03513703489647607
G5ANK4,3.37652657004831,14156,207,O35536,3.8399173913043474,230,-23,Tfpi2,0.48309178147681175,0.4347826126766961
G5B388,8.843860215053763,11856,186,Q8VEH3,8.843150537634411,186,0,Arl8a,0.5376344138612903,0.5376344090774196
G5AM27,2.4029132981839463,331,1707,Q9Z0R4,2.395833138856475,1714,-7,Itsn1,0.05858230753613716,0.05834305745523223
G5AJV9,10.146012448132785,12557,241,Q8BW11,12.042946058091283,241,0,Prss58,0.4149377562632366,0.4149377656436929
G5BCJ5,5.368102141680392,5608,607,O88712,3.465181405895691,441,166,Ctbp1,0.16474464725912683,0.22675737132132623
G5B6Q5,2.4890215946843837,950,1204,P51432,2.0627998379254486,1234,-30,Plcb3,0.08305647815454663,0.08103727808531185
G5C0Y4,0.8196716417910449,13477,134,P41136,0.2529328358208956,134,0,Id2,0.7462686518664177,0.7462686574994027
G5BG79,12.065363636363635,13879,220,P59041,8.869401826484019,219,1,Dnajc30,0.4545454467389781,0.4566209994748849
G5BR67,1.3083628691983122,11526,237,Q8CGR4,7.712448818897641,254,-17,Klk15,0.4219409277432912,0.39370079613361997
G5BRE3,0.6521296023564066,7867,679,Q80VP2,0.21372680412371142,582,97,Spata7,0.1472754002098379,0.17182130545623725
G5BBU4,6.190941935483869,8506,465,Q8BZT7,4.660253968253973,504,-39,Pla2g3,0.21505376512751576,0.198412696403175
G5BVP7,0.6003454545454545,8239,440,Q5NCR9,0.06804981549815498,542,-102,Nsrp1,0.2272727169420454,0.18450184618468626
G5C1L0,0.6292020202020204,14193,99,P56376,1.3130707070707073,99,0,Acyp1,1.0101009928585862,1.0101010319494947
G5C3E0,0.6911798365122617,7818,367,O88995,0.6940288713910758,381,-14,Nfkbil1,0.2724795636945504,0.26246719378918637
G5BH36,0.040229885057471264,14306,87,P58059,0.040229885057471264,87,0,Mrps21,1.1494252990919536,1.1494252808988503
G5BWI4,1.6926495575221239,3743,565,Q9QZL6,1.70110777385159,566,-1,Usp21,0.17699115094527074,0.17667844639326138
G5AWS8,2.8152479674796744,10718,246,Q9D384,2.8389672131147545,244,2,Snrnp35,0.40650406197520306,0.40983605774528664
G5BDX1,1.654697872340426,6736,470,Q8BW22,1.8510597014925372,402,68,Ss18l1,0.21276595788489355,0.24875621506348244
G5AQP0,0.7899245810055868,3223,716,P51960,0.3188162450066577,751,-35,Mybl1,0.13966480484329605,0.13315579106611186
G5BY65,4.158195121951221,10517,287,Q9R061,4.509530909090909,275,12,Nubp2,0.34843203426310093,0.3636363599242183
G5BC69,2.3707651515151524,6606,396,Q9ER69,2.3707651515151524,396,0,Wtap,0.2525252530644699,0.2525252602402775
G5BVU0,0.6372574031890667,1776,1317,O09000,0.9578369098712448,1398,-81,Ncoa3,0.07593014451498876,0.07153075803075067
G5B650,0.9342171717171704,3924,594,Q80UP5,0.9041479591836733,588,6,Ankrd13a,0.16835016593649837,0.17006802800649662
G5BER4,0.9399779411764706,13347,136,Q9Z266,0.9399779411764706,136,0,Snapin,0.7352941741751471,0.7352941230579042
G5BL38,0.4747855805243442,1041,1068,Q8CGV9,0.506468085106383,1081,-13,Tshz3,0.09363295706358622,0.09250693806512848
G5AY87,2.8507898860398857,1966,1404,Q8CDM1,3.6968788461538478,1040,364,Atad2,0.07122507247893811,0.09615384653133441
G5BMJ2,3.9206934189406093,5139,623,Q99JT1,3.0521633752244157,557,66,Gatb,0.16051364349833075,0.17953321332075386
G5BF21,10.056455357142855,13897,112,Q9CQV6,8.924128000000001,125,-13,Map1lc3b,0.8928571346785713,0.8000000033935998
G5CAF9,2.7548921052631594,9728,380,Q9JMJ2,3.40381463414634,410,-30,Fbxw4,0.2631578880060526,0.24390244237119516
G5C457,4.237778571428573,4731,560,Q80XE1,4.755742307692311,520,40,Ric8b,0.17857142593973746,0.1923076932522212
G5BPG6,3.2206921568627473,6093,510,Q3UJB3,1.4303058823529404,510,0,Lrrc14b,0.196078429658392,0.19607843131847033
G5B146,3.4972112359550547,6086,445,P56546,3.6801550561797773,445,0,Ctbp2,0.22471910074853932,0.22471910712018883
G5B2H9,4.277272727272726,8144,330,Q9WUI1,3.7995769230769243,364,-34,Mapk11,0.3030303101997876,0.2747252822621225
G5BZS2,0.09536416184971093,3484,692,Q8BIQ8,0.08064680851063835,705,-13,Znf770,0.14450867237138731,0.14184396912625535
G5CB33,0.5671637931034483,6410,580,Q9D478,2.303032710280373,642,-62,Odf2l,0.17241378838913807,0.15576323953520244
G5BFZ6,1.1122264957264958,10052,468,Q8CJ00,2.5313783783783794,444,24,Noxa1,0.21367521663044864,0.2252252247111397
G5C1F6,1.755795312499999,3802,640,Q9JKV2,1.5555325914149454,629,11,Ick,0.1562499993746798,0.15898251068732433
G5CAF7,3.074762237762237,5051,572,Q9QXE2,1.808321116928447,573,-1,Poll,0.17482517274507167,0.17452007273290362
G5AJS5,2.5087705426356575,3129,645,O88485,2.538719745222931,628,17,Dync1i1,0.15503876117328694,0.1592356673695528
G5B116,6.770776632302402,5667,582,Q8JZY4,4.57202054794521,584,-2,Kiaa0391,0.17182130639276638,0.17123287384631314
G5B628,2.793513020833331,7516,384,Q8VC97,2.9003816793893105,393,-9,Upb1,0.2604166682523955,0.2544529262603943
G5C9H4,5.401598039215677,5004,714,Q9DBI2,5.613669004207574,713,1,Bbs10,0.14005601711521848,0.14025245537640538
G5AY96,1.1311425414364642,3133,905,Q8R1S4,1.4003267457180508,759,146,Mtss1,0.11049723842743657,0.1317523055675523
G5AVX0,5.062098696461825,5850,537,Q91W36,4.990217307692309,520,17,Usp3,0.18621973821472254,0.19230768902830586
G5CA45,12.772886597938147,11930,194,P36363,8.277948453608255,194,0,Fgf7,0.5154639253469588,0.5154639155685822
G5C5F2,5.216909926470594,6423,544,Q9D0D3,4.544988034188037,585,-41,Mtpap,0.18382352805209384,0.17094016857334302
G5BI50,1.9343210161662827,5498,433,P46471,1.9343210161662827,433,0,Psmc2,0.23094687648630496,0.23094688983653586
G5BIR7,5.960102094240839,7549,382,Q91YI0,6.3049030172413785,464,-82,Asl,0.26178010651785355,0.21551723993433178
G5BEF6,2.8361768292682967,5729,492,Q3TMV7,3.1939277108433743,498,-6,Pyroxd1,0.20325203272172762,0.20080320918180733
G5C9D1,2.66370556745182,272,1868,Q99104,2.4775661090124075,1853,15,Myo5a,0.053533190293739805,0.05396654077887111
G5BCQ4,1.780274025974026,2947,770,Q6P1I6,1.781140259740259,770,0,Psd2,0.12987012991049998,0.12987012826778307
G5B5U6,7.139620289855076,9033,345,Q61646,5.479412103746406,347,-2,Hp,0.28985506570107256,0.2881844405612163
G5C207,0.4369437439379244,4204,1031,Q8R2V3,0.9466156186612574,986,45,Znf445,0.096993209006806,0.10141987738863499
G5CAH0,5.560712439418416,285,1857,Q6DFZ1,5.54539333691564,1861,-4,Gbf1,0.053850297231394145,0.05373455093087517
G5AVV9,5.297260638297872,2649,752,Q3TCH7,4.883664031620548,759,-7,Cul4a,0.13297872315721668,0.1317523059282788
G5B0K7,5.029037634408601,2620,744,Q9JHD2,4.521584337349397,830,-86,Kat2a,0.13440860130591806,0.12048192559700246
G5BWK3,3.263949921752742,1058,1278,Q8CIE6,3.4104436274509773,1224,54,Copa,0.0782472595106958,0.08169934769200851
G5C3Q6,2.8435117994100296,3803,678,Q9ESK3,2.779861861861861,666,12,Capn10,0.1474926242743363,0.15015014761306308
G5B1B4,1.3126910229645092,6951,479,Q9QUK0,3.1056707746478884,568,-89,Cdkl2,0.20876827001972856,0.17605633698223022
G5AUE8,2.8055122699386494,7809,326,Q99KE3,2.8162030769230766,325,1,Dok4,0.3067484661045397,0.30769230693319083
G5AZF3,1.0490580808080807,8295,396,Q9D7N3,1.968310256410256,390,6,Mrps9,0.25252524619924244,0.2564102504580768
G5BRL3,1.2509252032520328,5284,615,Q9WVG9,1.7732971428571436,525,90,Msl3,0.16260162826801794,0.19047619386014927
G5B5S3,6.353615384615386,5908,403,O08586,6.350049627791566,403,0,Pten,0.24813895847067982,0.24813895489794108
G5BEM6,5.008746666666673,7695,450,Q5SRT8,6.9125478036175805,387,63,Ccnjl,0.22222222212744883,0.258397933855186
G5BFG2,3.143050156739811,2722,957,Q61097,3.175321878579611,873,84,Ksr1,0.10449320595921419,0.11454753531223301
G5BEK3,3.6198705882352935,12145,255,Q9DB29,4.615060240963853,249,6,Iah1,0.39215686139996064,0.40160640777939743
G5B5D1,0.8664279475982535,11979,229,P43267,0.9785194805194806,231,-2,Sox15,0.4366812006244542,0.4329004458532471
G5B553,3.5079944506104344,5977,901,Q3UPF5,1.7426765327695557,946,-45,Zc3hav1,0.11098779270794236,0.10570824527519156
G5BU83,0.15304575163398693,13374,153,Q9CY62,0.007757575757575757,165,-12,Rnf181,0.6535947504281048,0.6060606121018182
G5CAB6,3.0017444987775064,2177,818,P16879,2.5101313868613144,822,-4,Fes,0.12224938878019564,0.12165450175824818
G5B1A6,5.582036614645859,734,1666,Q99MV7,3.3497121951219495,1640,26,Rnf17,0.06002401112542368,0.06097561075517898
G5BXF5,5.924532751091701,10976,229,O35963,6.18761135371179,229,0,Rab33b,0.43668122247358987,0.4366812359049765
G5AV98,3.7124164353137195,1017,1801,Q2EMV9,3.0660258668134253,1817,-16,Parp14,0.055524708351644095,0.05503577326311309
G5C8F8,4.5985208845208865,7186,407,Q922Q9,4.702740458015266,393,14,Chid1,0.24570024573351332,0.25445293057189855
G5C603,1.9966,10690,270,Q6PDY2,2.825906250000001,256,14,Ado,0.37037037353503705,0.3906250016736443
G5C8W9,0.7533425605536334,3182,867,Q61136,0.643763654419067,1007,-140,Prpf4b,0.11534025366688579,0.09930486627306952
G5AQM7,7.63812882447665,3318,621,Q8BM85,7.684020997375331,762,-141,Tbck,0.1610305935458937,0.1312335961891379
G5BKH7,3.9428589211618252,5673,482,Q8C966,3.782135523613963,487,-5,Phf21b,0.2074688781475312,0.20533880710754868
G5BF03,2.0737790697674416,12350,174,Q9JMG7,1.7631336633663364,202,-28,Hdgfl3,0.5747126274235632,0.49504954213118846
G5AP10,2.843309449636552,2225,963,Q7TSG2,1.5452739583333333,960,3,Ctdp1,0.10384216078274702,0.10416666725435886
G5AQJ7,1.775676113360323,12558,247,Q8BHW9,1.97459756097561,410,-163,Slfnl1,0.4048582920813764,0.24390243396044642
G5BQ58,2.2193530678148563,2233,929,O55112,1.171775943396227,1272,-343,Aff2,0.10764262700517344,0.07861635091613446
G5AUL4,1.5541550205519696,2469,1703,Q68SA9,1.6590856970428505,1657,46,Adamts7,0.05871990563875408,0.06035002958737122
G5C717,0.7073908045977012,5988,522,Q9JHU2,0.679039927404719,551,-29,Palmd,0.19157088901971264,0.1814882042001141
G5BY79,4.303696827262044,2315,851,Q9CWV1,2.780060024009602,833,18,Mcm8,0.11750881605685085,0.12004801741294618
G5CA38,3.4426587112171827,6283,419,Q8BXG3,3.2483310023310024,429,-10,Ift57,0.2386634879143198,0.23310024078666658
G5BZT6,4.593731770833333,6972,384,Q3UMW7,4.080117187499998,384,0,Mapkapk3,0.26041666049430207,0.2604166709341325
G5ATA4,1.6339116022099445,1231,1448,P39061,2.7151606538895168,1774,-326,Col18a1,0.06906077427658798,0.056369786551606564
G5BRS4,1.6117349042709854,1769,1358,A6PWD2,1.5926028169014104,1420,-62,Fhad1,0.07363770108384748,0.07042253317342602
G5AUI6,4.2409100719424435,472,1668,B2RX14,4.13231265206813,1644,24,Tut4,0.05995203920028411,0.06082724915478978
G5BVE8,7.0970312500000015,14192,96,Q08AU9,0.5470412371134021,97,-1,,1.0416666642822923,1.0309278419412369
G5BMI1,2.997241279069765,1132,1032,Q8K394,2.902231382978721,1128,-96,Plcl2,0.09689922118719685,0.08865248070176432
G5AMH2,0.6762545931758531,6537,381,Q8BJA3,0.7804152744630071,419,-38,Hmbox1,0.26246719198553814,0.23866349043955354
G5B718,1.5703262260127935,2486,938,Q8CC35,1.0109063509149627,929,9,Synpo,0.1066098097041589,0.10764262501448651
G5BG24,7.989633499170811,4544,603,J3S6Y1,11.287928358208955,670,-67,Tspear,0.16583748334845932,0.14925373067083653
G5C4U1,6.074583333333333,11294,276,Q80Z24,7.593465517241381,348,-72,Negr1,0.36231884027409417,0.2873563198809368
G5C1E0,1.576908284023668,3050,676,Q7TQG0,1.5931343283582091,670,6,Zbtb5,0.14792899283671163,0.149253729714522
G5AST8,2.0297159090909096,7489,352,Q9Z2Y3,1.9514508196721307,366,-14,Homer1,0.28409090786619323,0.2732240434411202
G5BXB9,3.209564455569462,1950,799,Q01853,3.1805570719602967,806,-7,Vcp,0.12515644979276586,0.12406948030223675
G5C002,1.221655172413793,3553,696,Q9WV66,1.1740245310245312,693,3,March7,0.14367815995008903,0.14430014681403336
G5C646,1.8988350305498973,5835,491,Q9R0L1,2.1087865853658547,492,-1,Hsf4,0.20366598615351328,0.20325203331377895
